Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
3452, 66555, 2.50, 338.60, 5.21, 0
3452, 66554, 2.55, 339.30, 5.21, 0
3452, 66551, 2.75, 340.80, 5.30, 0
3452, 66549, 2.75, 341.10, 5.30, 0
3453, 66548, 2.70, 341.00, 5.30, 0
3453, 66546, 2.70, 341.80, 5.30, 0
3453, 66544, 2.70, 341.60, 5.39, 0
3453, 66542, 2.65, 341.50, 5.39, 0
3454, 66539, 2.60, 342.40, 5.39, 0
3454, 66536, 2.60, 339.90, 5.39, 0
3454, 66534, 2.60, 340.10, 5.48, 0
3455, 66529, 2.60, 340.60, 5.48, 0
3455, 66525, 2.60, 339.70, 5.39, 0
3456, 66522, 2.60, 338.30, 5.39, 0
3457, 66508, 2.75, 339.00, 5.21, 0
3458, 66505, 2.80, 338.80, 5.21, 0
3458, 66502, 2.80, 339.40, 5.21, 0
3459, 66491, 2.70, 344.20, 5.48, 0
3460, 66487, 2.70, 341.40, 5.48, 0
3460, 66484, 2.70, 342.00, 5.57, 0
3461, 66479, 2.70, 343.20, 5.57, 0
3461, 66475, 2.70, 341.30, 5.57, 0
3462, 66472, 2.70, 341.70, 5.57, 0
3462, 66468, 2.75, 340.30, 5.57, 0
3462, 66465, 2.80, 339.60, 5.57, 0
3463, 66462, 2.80, 341.10, 5.57, 0
3463, 66457, 2.80, 342.00, 5.48, 0
3464, 66453, 2.80, 339.60, 5.48, 0
3464, 66450, 2.80, 340.80, 5.48, 0
3464, 66449, 2.85, 341.00, 5.48, 0
3464, 66448, 2.85, 338.70, 5.57, 0
3464, 66448, 2.85, 338.90, 5.57, 0
3465, 66443, 2.90, 340.10, 5.48, 0
3465, 66439, 2.90, 339.70, 5.48, 0
3466, 66436, 2.90, 343.20, 5.39, 0
3466, 66431, 2.90, 343.40, 5.39, 0
3467, 66426, 2.85, 341.90, 5.30, 0
3467, 66422, 2.85, 341.90, 5.30, 0
3468, 66416, 2.80, 341.20, 5.21, 0
3469, 66411, 2.75, 340.60, 5.21, 0
3469, 66406, 2.75, 341.90, 5.21, 0
3470, 66398, 2.75, 340.50, 5.21, 0
3471, 66390, 2.80, 339.40, 5.12, 0
3472, 66382, 2.80, 340.70, 5.12, 0
3472, 66378, 2.95, 338.40, 5.12, 0
3473, 66375, 2.95, 41.00, 5.21, 0
3473, 66372, 2.95, 340.40, 5.21, 0
3474, 66368, 3.00, 339.80, 5.21, 0
3474, 66365, 3.00, 342.00, 5.21, 0
3474, 66362, 3.00, 343.10, 5.21, 0
3475, 66359, 3.10, 342.00, 5.03, 0
3475, 66355, 3.10, 343.80, 5.03, 0
3476, 66352, 3.10, 342.40, 5.03, 0
3477, 66339, 3.10, 341.30, 5.12, 0
3478, 66327, 3.20, 342.80, 5.12, 0
3480, 66316, 3.20, 342.60, 5.21, 0
3480, 66315, 3.20, 341.40, 5.21, 0
3480, 66314, 3.25, 343.30, 5.21, 0
3480, 66314, 3.40, 342.50, 5.21, 0
3481, 66308, 3.40, 346.90, 5.03, 0
3481, 66302, 3.40, 344.70, 5.03, 0
3482, 66293, 3.45, 346.30, 5.12, 0
3483, 66285, 3.55, 347.30, 5.12, 0
3484, 66278, 3.55, 345.20, 5.21, 0
3485, 66271, 3.65, 346.10, 5.21, 0
3486, 66264, 3.65, 346.30, 5.30, 0
3487, 66258, 3.55, 344.00, 5.30, 0
3487, 66256, 3.55, 346.00, 5.30, 0
3487, 66254, 3.55, 346.00, 5.30, 0
3487, 66252, 3.55, 345.30, 5.30, 0
3488, 66250, 3.55, 346.30, 5.30, 0
3488, 66248, 3.50, 347.20, 5.21, 0
3488, 66246, 3.50, 346.60, 5.21, 0
3488, 66243, 3.40, 347.30, 5.21, 0
3489, 66241, 3.50, 347.60, 5.21, 0
3489, 66240, 3.50, 346.50, 5.21, 0
3489, 66238, 3.80, 350.30, 5.39, 0
3489, 66237, 3.85, 349.70, 5.48, 0
3489, 66236, 3.85, 349.30, 5.57, 0
3489, 66233, 3.80, 350.10, 5.48, 0
3490, 66231, 3.85, 348.30, 5.48, 0
3490, 66230, 3.85, 348.50, 5.39, 0
3491, 66224, 3.90, 346.90, 5.30, 0
3491, 66222, 4.00, 348.40, 5.30, 0
3491, 66218, 4.00, 349.00, 5.30, 0
3492, 66214, 4.00, 347.10, 5.21, 0
3492, 66210, 4.00, 349.40, 5.21, 0
3493, 66202, 4.05, 350.40, 5.30, 0
3494, 66198, 4.05, 352.80, 5.39, 0
3494, 66196, 3.95, 352.80, 5.03, 0
3495, 66185, 4.05, 353.50, 5.12, 0
3496, 66175, 3.95, 354.20, 5.12, 0
3497, 66166, 3.85, 355.50, 5.21, 0
3498, 66164, 4.10, 41.00, 5.30, 0
3498, 66161, 4.00, 352.60, 5.30, 0
3498, 66158, 4.00, 354.30, 5.30, 0
3499, 66154, 4.10, 356.50, 5.12, 0
3499, 66149, 4.05, 356.60, 5.12, 0
3500, 66144, 4.10, 356.40, 5.21, 0
3501, 66138, 4.20, 355.30, 5.30, 0
3501, 66133, 4.20, 355.50, 5.39, 0
3502, 66128, 4.15, 356.60, 5.48, 0
3502, 66124, 4.15, 356.30, 5.48, 0
3503, 66122, 4.05, 356.70, 5.48, 0
3503, 66120, 4.10, 357.90, 5.48, 0
3503, 66115, 4.10, 358.00, 5.39, 0
3504, 66109, 4.10, 358.10, 5.39, 0
3505, 66104, 4.10, 358.30, 5.39, 0
3506, 66096, 4.10, 357.00, 5.30, 0
3507, 66088, 4.10, 357.90, 5.30, 0
3508, 66080, 4.10, 357.30, 5.30, 0
3508, 66079, 4.00, 355.70, 5.30, 0
3508, 66078, 4.05, 356.40, 5.30, 0
3508, 66078, 4.15, 355.60, 5.30, 0
3508, 66074, 4.05, 354.30, 5.39, 0
3509, 66071, 4.20, 355.70, 5.39, 0
3509, 66068, 4.10, 354.30, 5.39, 0
3510, 66062, 4.00, 353.40, 5.39, 0
3510, 66057, 4.00, 354.40, 5.39, 0
3511, 66052, 4.00, 354.10, 5.39, 0
3512, 66045, 4.00, 353.60, 5.39, 0
3512, 66038, 4.00, 355.20, 5.39, 0
3513, 66032, 4.00, 354.90, 5.39, 0
3513, 66031, 3.90, 354.90, 5.30, 0
3513, 66030, 3.85, 356.60, 5.30, 0
3513, 66030, 3.90, 355.90, 5.30, 0
3513, 66029, 3.90, 356.80, 5.30, 0
3514, 66028, 3.95, 356.70, 5.30, 0
3514, 66028, 3.90, 355.30, 5.39, 0
3514, 66027, 3.85, 354.20, 5.30, 0
3514, 66026, 3.90, 353.40, 5.30, 0
3514, 66023, 3.90, 354.40, 5.30, 0
3514, 66021, 3.95, 355.00, 5.30, 0
3515, 66020, 3.90, 355.20, 5.21, 0
3516, 66009, 3.85, 357.50, 5.12, 0
3516, 66006, 3.95, 357.10, 5.12, 0
3516, 66004, 3.80, 356.60, 5.12, 0
3517, 65998, 3.80, 356.60, 5.12, 0
3518, 65994, 3.90, 354.50, 5.12, 0
3518, 65990, 3.85, 354.80, 5.12, 0
3519, 65984, 3.85, 354.50, 5.12, 0
3520, 65978, 3.90, 353.80, 5.12, 0
3520, 65972, 3.85, 353.60, 5.12, 0
3521, 65968, 3.90, 354.50, 5.12, 0
3521, 65964, 3.85, 353.70, 5.21, 0
3522, 65960, 3.85, 354.50, 5.21, 0
3522, 65958, 3.80, 355.60, 5.21, 0
3522, 65957, 3.80, 356.00, 5.30, 0
3522, 65956, 3.80, 356.50, 5.30, 0
3523, 65951, 3.85, 41.00, 5.39, 0
3523, 65946, 3.80, 355.90, 5.39, 0
3524, 65942, 3.80, 355.90, 5.39, 0
3524, 65937, 3.80, 356.20, 5.39, 0
3525, 65932, 3.85, 355.30, 5.39, 0
3525, 65928, 3.85, 355.10, 5.30, 0
3526, 65924, 3.90, 355.00, 5.30, 0
3526, 65921, 3.85, 353.90, 5.30, 0
3527, 65918, 3.85, 354.10, 5.30, 0
3527, 65914, 3.85, 354.60, 5.39, 0
3527, 65911, 3.80, 353.10, 5.39, 0
3528, 65908, 3.80, 354.70, 5.39, 0
3529, 65900, 3.75, 356.10, 5.48, 0
3529, 65894, 3.75, 355.40, 5.48, 0
3530, 65888, 3.75, 356.60, 5.48, 0
3530, 65885, 3.80, 357.00, 5.48, 0
3531, 65882, 3.80, 355.80, 5.48, 0
3531, 65880, 3.80, 356.60, 5.39, 0
3532, 65875, 3.80, 356.40, 5.39, 0
3532, 65869, 3.80, 356.60, 5.30, 0
3533, 65864, 3.70, 356.40, 5.30, 0
3533, 65860, 3.75, 356.40, 5.21, 0
3534, 65857, 3.60, 356.70, 5.21, 0
3534, 65854, 3.65, 356.20, 5.21, 0
3535, 65848, 3.60, 356.80, 5.21, 0
3536, 65842, 3.50, 355.70, 5.12, 0
3536, 65836, 3.60, 355.30, 5.12, 0
3537, 65828, 3.60, 354.30, 5.12, 0
3538, 65820, 3.60, 354.40, 5.12, 0
3539, 65812, 3.70, 355.80, 5.12, 0
3540, 65807, 3.75, 355.20, 5.12, 0
3540, 65803, 3.70, 355.00, 5.12, 0
3541, 65800, 3.75, 356.40, 5.12, 0
3541, 65797, 3.70, 354.40, 5.03, 0
3541, 65792, 3.70, 354.10, 5.03, 0
3542, 65784, 3.65, 353.40, 5.12, 0
3543, 65777, 3.65, 353.90, 5.21, 0
3544, 65770, 3.55, 354.50, 5.21, 0
3545, 65766, 3.55, 354.40, 5.30, 0
3545, 65762, 3.55, 355.30, 5.30, 0
3545, 65758, 3.55, 356.50, 5.30, 0
3548, 65740, 3.65, 356.50, 5.21, 0
3549, 65732, 3.65, 356.20, 5.12, 0
3549, 65724, 3.60, 355.30, 5.12, 0
3550, 65717, 3.60, 356.80, 5.12, 0
3551, 65710, 3.60, 355.40, 5.03, 0
3552, 65705, 3.55, 354.50, 5.03, 0
3552, 65700, 3.60, 355.10, 5.03, 0
3553, 65696, 3.45, 354.90, 5.03, 0
3553, 65693, 3.55, 359.80, 4.85, 0
3553, 65690, 3.50, 359.20, 4.85, 0
3554, 65685, 3.50, 358.00, 4.85, 0
3555, 65680, 3.50, 358.20, 4.94, 0
3555, 65676, 3.50, 357.00, 4.94, 0
3556, 65668, 3.55, 358.50, 5.03, 0
3557, 65661, 3.60, 357.50, 5.12, 0
3558, 65654, 3.60, 355.70, 5.12, 0
3558, 65648, 3.60, 356.90, 5.21, 0
3559, 65643, 3.75, 356.70, 5.21, 0
3560, 65638, 3.60, 355.80, 5.21, 0
3560, 65631, 3.65, 357.70, 5.21, 0
3561, 65625, 3.75, 356.20, 5.12, 0
3562, 65620, 3.65, 356.90, 5.12, 0
3562, 65616, 3.80, 357.90, 5.12, 0
3563, 65612, 3.80, 358.70, 5.03, 0
3563, 65608, 3.75, 358.80, 5.03, 0
3564, 65603, 3.75, 359.70, 5.12, 0
3564, 65599, 3.65, 359.60, 5.12, 0
3565, 65596, 3.70, 358.70, 5.12, 0
3565, 65592, 3.70, 358.60, 5.03, 0
3565, 65589, 3.70, 357.70, 5.03, 0
3566, 65586, 3.70, 357.60, 5.03, 0
3567, 65579, 3.65, 358.10, 5.03, 0
3567, 65573, 3.65, 356.00, 5.03, 0
3568, 65568, 3.65, 356.90, 5.12, 0
3568, 65563, 3.65, 358.40, 5.12, 0
3569, 65558, 3.70, 356.50, 5.12, 0
3570, 65554, 3.70, 358.10, 5.12, 0
3571, 65546, 3.85, 359.40, 5.21, 0
3571, 65538, 3.85, 41.00, 5.21, 0
3572, 65530, 3.85, 358.10, 5.21, 0
3573, 65524, 3.80, 357.70, 5.21, 0
3574, 65518, 3.75, 356.90, 5.21, 0
3575, 65512, 3.75, 357.50, 5.30, 0
3575, 65504, 3.65, 357.40, 5.30, 0
3576, 65498, 3.70, 357.20, 5.30, 0
3577, 65492, 3.70, 358.70, 5.30, 0
3577, 65488, 3.70, 359.20, 5.30, 0
3578, 65484, 3.75, 359.00, 5.30, 0
3578, 65480, 3.85, 359.90, 5.30, 0
3579, 65477, 3.85, 358.50, 5.30, 0
3579, 65474, 3.85, 357.70, 5.30, 0
3579, 65472, 3.85, 358.10, 5.21, 0
3580, 65465, 3.85, 357.40, 5.12, 0
3581, 65458, 3.85, 356.30, 5.12, 0
3582, 65452, 3.85, 356.70, 5.03, 0
3582, 65448, 3.85, 355.80, 5.03, 0
3583, 65444, 3.85, 356.00, 4.94, 0
3583, 65440, 3.85, 356.60, 4.94, 0
3583, 65436, 3.85, 356.70, 4.94, 0
3584, 65433, 3.85, 356.40, 4.94, 0
3584, 65430, 3.85, 357.60, 4.94, 0
3585, 65423, 3.85, 357.40, 4.94, 0
3586, 65416, 3.95, 357.00, 5.03, 0
3587, 65410, 3.85, 358.60, 5.03, 0
3587, 65407, 3.80, 358.40, 5.03, 0
3587, 65405, 3.80, 358.50, 5.03, 0
3587, 65404, 3.85, 358.60, 5.03, 0
3588, 65397, 3.90, 358.20, 5.03, 0
3589, 65390, 3.95, 357.70, 4.94, 0
3590, 65384, 3.95, 357.80, 4.94, 0
3591, 65375, 4.00, 356.80, 4.94, 0
3592, 65366, 4.00, 356.50, 4.85, 0
3593, 65358, 4.00, 356.60, 4.85, 0
3593, 65352, 4.00, 356.20, 4.94, 0
3594, 65346, 4.00, 356.50, 4.94, 0
3595, 65340, 4.00, 355.80, 4.94, 0
3595, 65336, 3.95, 355.80, 4.94, 0
3596, 65333, 3.95, 355.40, 5.03, 0
3596, 65330, 3.80, 356.30, 5.03, 0
3597, 65324, 3.75, 356.60, 4.94, 0
3598, 65318, 3.90, 356.30, 4.85, 0
3598, 65312, 3.90, 356.40, 4.85, 0
3600, 65300, 3.90, 357.30, 4.76, 0
3601, 65289, 3.95, 357.80, 4.67, 0
3602, 65278, 3.95, 357.50, 4.67, 0
3603, 65272, 3.95, 357.50, 4.67, 0
3604, 65267, 4.10, 358.20, 4.67, 0
3604, 65262, 4.00, 358.20, 4.67, 0
3604, 65261, 4.05, 356.90, 4.67, 0
3604, 65260, 4.15, 357.40, 4.67, 0
3604, 65260, 4.10, 357.00, 4.58, 0
3605, 65252, 4.05, 355.20, 4.49, 0
3607, 65242, 4.10, 355.50, 4.58, 0
3608, 65232, 4.10, 355.70, 4.67, 0
3608, 65229, 4.15, 356.80, 4.76, 0
3608, 65226, 4.15, 356.40, 4.76, 0
3609, 65224, 4.15, 356.90, 4.85, 0
3610, 65217, 4.15, 41.00, 4.76, 0
3610, 65210, 4.15, 358.00, 4.76, 0
3611, 65204, 4.25, 357.50, 4.67, 0
3612, 65194, 4.25, 357.80, 4.67, 0
3613, 65185, 4.25, 357.70, 4.67, 0
3614, 65176, 4.25, 357.20, 4.58, 0
3615, 65171, 4.25, 357.40, 4.58, 0
3615, 65167, 4.25, 356.40, 4.58, 0
3616, 65164, 4.25, 356.40, 4.58, 0
3618, 65142, 4.20, 355.50, 4.58, 0
3619, 65137, 4.20, 355.10, 4.49, 0
3620, 65132, 4.20, 355.10, 4.49, 0
3620, 65125, 4.20, 355.70, 4.49, 0
3621, 65119, 4.20, 356.80, 4.49, 0
3622, 65114, 4.10, 356.10, 4.49, 0
3623, 65104, 4.15, 356.70, 4.49, 0
3624, 65093, 4.20, 356.60, 4.49, 0
3626, 65082, 4.20, 357.50, 4.49, 0
3626, 65080, 4.25, 357.60, 4.49, 0
3626, 65078, 4.25, 357.00, 4.49, 0
3626, 65076, 4.25, 357.00, 4.49, 0
3627, 65071, 4.20, 356.30, 4.49, 0
3627, 65066, 4.20, 355.60, 4.49, 0
3628, 65062, 4.20, 354.90, 4.49, 0
3628, 65058, 4.20, 354.30, 4.58, 0
3629, 65054, 4.20, 353.90, 4.58, 0
3629, 65050, 4.10, 354.40, 4.58, 0
3630, 65044, 4.10, 354.90, 4.58, 0
3631, 65039, 4.15, 354.60, 4.58, 0
3631, 65034, 4.15, 355.20, 4.49, 0
3632, 65027, 4.10, 355.80, 4.49, 0
3633, 65020, 4.10, 356.00, 4.49, 0
3634, 65014, 4.10, 356.70, 4.49, 0
3634, 65010, 4.10, 357.00, 4.49, 0
3634, 65007, 4.10, 356.90, 4.49, 0
3635, 65004, 4.10, 356.90, 4.49, 0
3635, 65001, 4.10, 356.80, 4.49, 0
3636, 64998, 4.10, 356.90, 4.49, 0
3636, 64996, 4.20, 355.40, 4.49, 0
3639, 64972, 4.10, 354.60, 4.49, 0
3639, 64966, 4.15, 354.90, 4.49, 0
3640, 64960, 4.10, 355.90, 4.49, 0
3641, 64953, 4.10, 356.30, 4.49, 0
3642, 64946, 4.10, 356.60, 4.49, 0
3643, 64940, 4.10, 357.60, 4.49, 0
3643, 64937, 4.10, 356.60, 4.49, 0
3643, 64934, 4.10, 356.20, 4.49, 0
3643, 64932, 4.10, 358.10, 4.49, 0
3644, 64931, 4.10, 357.90, 4.40, 0
3644, 64930, 4.10, 357.60, 4.40, 0
3644, 64930, 4.10, 357.90, 4.40, 0
3644, 64923, 4.15, 356.60, 4.31, 0
3645, 64916, 4.20, 356.50, 4.31, 0
3646, 64910, 4.15, 357.10, 4.31, 0
3647, 64904, 4.10, 356.50, 4.40, 0
3647, 64899, 4.10, 355.00, 4.40, 0
3648, 64894, 4.10, 355.80, 4.49, 0
3648, 64889, 4.10, 355.30, 4.58, 0
3649, 64884, 4.10, 355.70, 4.58, 0
3650, 64880, 4.05, 356.70, 4.49, 0
3651, 64865, 4.00, 355.90, 4.40, 0
3653, 64850, 4.00, 357.50, 4.40, 0
3655, 64836, 4.00, 358.50, 4.31, 0
3655, 64832, 4.05, 357.80, 4.40, 0
3656, 64824, 3.90, 357.70, 4.40, 0
3657, 64820, 3.90, 357.10, 4.49, 0
3657, 64817, 3.95, 357.50, 4.49, 0
3658, 64814, 3.90, 357.40, 4.40, 0
3659, 64803, 4.00, 357.10, 4.31, 0
3660, 64792, 4.00, 357.90, 4.31, 0
3661, 64782, 4.00, 358.10, 4.22, 0
3662, 64780, 4.00, 357.30, 4.22, 0
3662, 64779, 4.00, 358.10, 4.13, 0
3662, 64778, 4.00, 358.00, 4.13, 0
3663, 64771, 4.05, 357.90, 4.13, 0
3663, 64765, 4.05, 358.40, 4.13, 0
3664, 64760, 4.10, 358.10, 4.22, 0
3664, 64756, 4.15, 358.40, 4.31, 0
3665, 64753, 4.10, 358.40, 4.40, 0
3665, 64750, 4.10, 358.60, 4.40, 0
3666, 64743, 4.15, 359.00, 4.40, 0
3667, 64736, 4.15, 359.50, 4.40, 0
3668, 64730, 4.10, 358.80, 4.31, 0
3668, 64726, 4.05, 358.90, 4.31, 0
3668, 64723, 4.05, 0.50, 4.22, 0
3669, 64720, 4.05, 359.10, 4.22, 0
3670, 64711, 4.10, 359.90, 4.22, 0
3671, 64703, 3.95, 1.00, 4.22, 0
3672, 64696, 4.05, 360.00, 4.22, 0
3672, 64690, 4.05, 0.30, 4.13, 0
3673, 64684, 4.05, 0.90, 4.13, 0
3674, 64678, 4.05, 359.40, 4.13, 0
3675, 64670, 4.05, 0.40, 4.13, 0
3676, 64663, 4.10, 1.00, 4.13, 0
3676, 64656, 4.10, 1.10, 4.13, 0
3677, 64654, 4.05, 3.20, 4.13, 0
3678, 64646, 3.95, 3.80, 4.22, 0
3678, 64641, 3.95, 4.30, 4.31, 0
3679, 64637, 3.80, 3.50, 4.40, 0
3679, 64634, 3.95, 4.50, 4.40, 0
3679, 64631, 3.95, 5.10, 4.40, 0
3680, 64628, 4.00, 4.40, 4.40, 0
3680, 64626, 4.00, 5.30, 4.31, 0
3680, 64624, 4.05, 5.90, 4.22, 0
3680, 64623, 4.05, 4.60, 4.13, 0
3680, 64622, 4.10, 5.70, 4.04, 0
3682, 64612, 4.10, 5.60, 4.04, 0
3683, 64602, 4.10, 6.20, 4.04, 0
3684, 64592, 4.10, 6.30, 4.04, 0
3684, 64588, 4.10, 6.50, 4.04, 0
3685, 64585, 4.10, 6.00, 4.13, 0
3685, 64582, 4.10, 7.30, 4.13, 0
3686, 64578, 4.10, 6.80, 4.13, 0
3686, 64574, 4.25, 7.20, 4.22, 0
3687, 64570, 4.15, 8.40, 4.22, 0
3687, 64567, 4.00, 8.40, 4.13, 0
3688, 64560, 4.00, 7.80, 4.13, 0
3689, 64554, 4.00, 9.30, 4.13, 0
3689, 64550, 4.00, 8.40, 4.22, 0
3689, 64547, 4.00, 9.30, 4.22, 0
3690, 64544, 4.05, 9.60, 4.22, 0
3690, 64541, 4.00, 10.60, 4.22, 0
3690, 64539, 4.10, 11.30, 4.31, 0
3691, 64538, 4.00, 11.80, 4.22, 0
3691, 64534, 4.05, 12.00, 4.22, 0
3692, 64530, 4.05, 12.00, 4.13, 0
3692, 64526, 4.05, 12.60, 4.04, 0
3693, 64518, 4.05, 12.30, 3.95, 0
3694, 64512, 4.15, 12.70, 3.95, 0
3694, 64506, 4.00, 12.50, 3.95, 0
3696, 64496, 4.00, 11.30, 4.04, 0
3697, 64486, 4.05, 12.20, 4.13, 0
3698, 64476, 4.00, 12.00, 4.13, 0
3699, 64470, 3.95, 11.20, 4.22, 0
3699, 64464, 3.95, 12.10, 4.22, 0
3700, 64458, 3.95, 12.90, 4.22, 0
3700, 64455, 3.95, 13.10, 4.22, 0
3701, 64452, 4.05, 14.60, 4.22, 0
3701, 64450, 4.05, 15.40, 4.22, 0
3702, 64444, 4.10, 15.80, 4.22, 0
3702, 64439, 4.25, 16.60, 4.22, 0
3703, 64434, 4.15, 16.40, 4.22, 0
3703, 64432, 4.20, 15.90, 4.22, 0
3703, 64431, 4.20, 15.10, 4.22, 0
3704, 64430, 4.20, 14.10, 4.22, 0
3704, 64424, 4.15, 13.20, 4.22, 0
3705, 64419, 4.15, 13.70, 4.22, 0
3705, 64414, 4.15, 12.30, 4.22, 0
3706, 64410, 4.30, 13.40, 4.31, 0
3706, 64407, 4.30, 13.50, 4.40, 0
3707, 64404, 4.30, 13.20, 4.40, 0
3707, 64402, 4.30, 11.30, 4.40, 0
3707, 64402, 4.25, 11.20, 4.40, 0
3707, 64398, 4.25, 10.90, 4.40, 0
3708, 64395, 4.25, 10.60, 4.31, 0
3708, 64392, 4.25, 10.10, 4.31, 0
3709, 64386, 4.30, 10.10, 4.31, 0
3709, 64380, 4.30, 9.80, 4.31, 0
3710, 64374, 4.30, 10.50, 4.31, 0
3711, 64371, 4.25, 41.00, 4.40, 0
3711, 64368, 4.35, 8.80, 4.40, 0
3711, 64366, 4.35, 9.50, 4.49, 0
3712, 64357, 4.45, 8.80, 4.58, 0
3713, 64354, 4.40, 9.70, 4.49, 0
3714, 64346, 4.45, 9.60, 4.49, 0
3714, 64339, 4.40, 9.30, 4.40, 0
3715, 64332, 4.40, 8.80, 4.40, 0
3716, 64323, 4.40, 8.30, 4.31, 0
3717, 64314, 4.35, 7.80, 4.31, 0
3718, 64306, 4.35, 7.20, 4.31, 0
3719, 64302, 4.35, 6.80, 4.31, 0
3719, 64299, 4.35, 7.30, 4.31, 0
3720, 64296, 4.35, 6.90, 4.31, 0
3720, 64292, 4.35, 7.10, 4.31, 0
3720, 64289, 4.35, 7.10, 4.31, 0
3721, 64286, 4.45, 8.00, 4.31, 0
3721, 64284, 4.50, 7.70, 4.31, 0
3721, 64283, 4.50, 7.50, 4.40, 0
3721, 64282, 4.50, 7.30, 4.40, 0
3721, 64280, 4.50, 6.60, 4.40, 0
3722, 64279, 4.60, 7.00, 4.40, 0
3722, 64278, 4.50, 6.20, 4.40, 0
3722, 64276, 4.50, 4.60, 4.40, 0
3722, 64273, 4.50, 4.10, 4.40, 0
3723, 64270, 4.50, 4.30, 4.49, 0
3723, 64268, 4.50, 4.80, 4.49, 0
3723, 64267, 4.60, 4.60, 4.58, 0
3723, 64266, 4.70, 4.40, 4.58, 0
3724, 64261, 4.70, 4.40, 4.58, 0
3724, 64257, 4.70, 4.10, 4.58, 0
3725, 64254, 4.70, 3.60, 4.67, 0
3725, 64250, 4.60, 3.40, 4.67, 0
3725, 64247, 4.65, 3.00, 4.67, 0
3726, 64244, 4.65, 2.90, 4.67, 0
3726, 64241, 4.60, 2.50, 4.67, 0
3726, 64238, 4.60, 1.60, 4.67, 0
3727, 64236, 4.60, 1.50, 4.67, 0
3727, 64232, 4.60, 1.80, 4.58, 0
3728, 64228, 4.60, 2.00, 4.49, 0
3728, 64224, 4.60, 2.10, 4.49, 0
3729, 64217, 4.60, 2.80, 4.40, 0
3730, 64211, 4.65, 3.30, 4.40, 0
3730, 64206, 4.65, 2.40, 4.40, 0
3731, 64202, 4.65, 41.00, 4.31, 0
3731, 64198, 4.70, 2.10, 4.40, 0
3732, 64194, 4.70, 1.00, 4.31, 0
3732, 64193, 4.55, 0.40, 4.31, 0
3732, 64192, 4.60, 359.70, 4.31, 0
3732, 64192, 4.60, 0.10, 4.31, 0
3732, 64191, 4.65, 359.70, 4.31, 0
3732, 64190, 4.65, 0.10, 4.31, 0
3732, 64190, 4.65, 359.60, 4.31, 0
3733, 64186, 4.70, 358.90, 4.31, 0
3733, 64183, 4.80, 359.30, 4.31, 0
3734, 64180, 4.75, 359.20, 4.31, 0
3734, 64178, 4.80, 358.80, 4.31, 0
3734, 64176, 4.90, 359.50, 4.31, 0
3734, 64174, 4.80, 359.10, 4.40, 0
3734, 64172, 4.90, 359.00, 4.40, 0
3735, 64171, 4.90, 359.00, 4.40, 0
3735, 64170, 4.75, 358.40, 4.40, 0
3735, 64165, 4.75, 358.00, 4.49, 0
3736, 64160, 4.75, 358.30, 4.49, 0
3736, 64156, 4.55, 357.50, 4.58, 0
3737, 64155, 4.70, 357.60, 4.58, 0
3737, 64152, 4.65, 357.70, 4.58, 0
3737, 64150, 4.65, 357.80, 4.58, 0
3738, 64145, 4.75, 357.90, 4.58, 0
3738, 64140, 4.75, 357.40, 4.58, 0
3739, 64136, 4.75, 358.20, 4.58, 0
3739, 64130, 4.75, 357.30, 4.58, 0
3740, 64125, 4.75, 41.00, 4.58, 0
3741, 64120, 4.75, 357.20, 4.58, 0
3741, 64117, 4.75, 357.30, 4.58, 0
3741, 64115, 4.55, 356.90, 4.58, 0
3741, 64114, 4.60, 357.40, 4.58, 0
3742, 64111, 4.65, 357.10, 4.58, 0
3742, 64108, 4.65, 357.20, 4.58, 0
3742, 64106, 4.65, 357.80, 4.49, 0
3743, 64102, 4.65, 358.10, 4.49, 0
3743, 64099, 4.65, 357.80, 4.40, 0
3744, 64096, 4.65, 357.30, 4.40, 0
3744, 64092, 4.60, 357.20, 4.31, 0
3745, 64088, 4.60, 357.50, 4.31, 0
3745, 64084, 4.60, 357.40, 4.22, 0
3746, 64076, 4.60, 358.60, 4.22, 0
3747, 64068, 4.60, 358.30, 4.22, 0
3748, 64060, 4.75, 358.50, 4.22, 0
3748, 64057, 4.70, 358.10, 4.22, 0
3749, 64054, 4.70, 357.80, 4.22, 0
3749, 64052, 4.70, 357.20, 4.22, 0
3749, 64050, 4.55, 358.40, 4.13, 0
3749, 64048, 4.55, 358.50, 4.04, 0
3750, 64042, 4.45, 358.30, 4.04, 0
3751, 64037, 4.50, 358.30, 4.04, 0
3751, 64032, 4.50, 358.30, 4.04, 0
3752, 64025, 4.40, 358.00, 4.04, 0
3753, 64019, 4.50, 358.10, 4.04, 0
3754, 64014, 4.50, 358.00, 4.13, 0
3754, 64007, 4.50, 358.00, 4.13, 0
3755, 64000, 4.55, 358.00, 4.13, 0
3756, 63994, 4.55, 357.10, 4.22, 0
3757, 63986, 4.45, 356.80, 4.22, 0
3758, 63979, 4.60, 356.80, 4.31, 0
3759, 63972, 4.45, 356.50, 4.31, 0
3759, 63967, 4.45, 356.70, 4.31, 0
3760, 63962, 4.55, 356.80, 4.31, 0
3760, 63958, 4.40, 357.30, 4.31, 0
3760, 63957, 4.40, 358.80, 4.22, 0
3761, 63954, 4.40, 359.10, 4.22, 0
