Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
2030, 80209, 0.55, 51.20, 13.94, 0
2032, 80197, 1.45, 338.60, 13.94, 0
2033, 80186, 0.65, 10.90, 13.94, 0
2034, 80177, 0.65, 71.20, 14.04, 0
2034, 80169, 1.20, 345.40, 14.04, 0
2035, 80162, 0.30, 110.00, 14.04, 0
2038, 80134, 0.70, 341.90, 13.85, 0
2041, 80107, 0.55, 3.50, 14.04, 0
2043, 80080, 0.95, 73.50, 14.14, 0
2046, 80058, 0.90, 335.20, 14.14, 0
2046, 80053, 0.65, 81.10, 14.04, 0
2047, 80048, 0.80, 59.80, 13.85, 0
2048, 80032, 0.95, 325.60, 13.85, 0
2050, 80017, 0.85, 50.80, 14.04, 0
2051, 80002, 1.20, 49.40, 13.94, 0
2060, 79914, 0.80, 49.70, 13.94, 0
2061, 79902, 0.90, 61.60, 14.14, 0
2063, 79890, 0.15, 61.60, 14.14, 0
2063, 79886, 0.50, 86.20, 14.04, 0
2063, 79883, 0.95, 42.40, 13.94, 0
2064, 79880, 0.90, 16.00, 13.85, 0
2122, 79300, 0.55, 94.70, 13.46, 0
2134, 79179, 0.75, 132.00, 13.26, 0
2136, 79167, 1.00, 48.50, 13.17, 0
2137, 79156, 0.60, 47.50, 12.98, 0
2142, 79106, 0.95, 106.00, 13.36, 0
2143, 79094, 1.35, 34.20, 13.17, 0
2144, 79082, 0.30, 34.20, 13.17, 0
2188, 78650, 1.05, 65.50, 12.98, 0
2199, 78544, 1.35, 56.20, 12.78, 0
2201, 78529, 0.95, 63.40, 12.78, 0
2202, 78514, 1.20, 71.40, 12.88, 0
2224, 78298, 2.35, 36.30, 12.88, 0
2225, 78287, 2.20, 7.90, 12.98, 0
2226, 78276, 2.20, 45.80, 12.98, 0
2232, 78221, 2.55, 36.40, 12.88, 0
2233, 78207, 2.40, 15.90, 12.98, 0
2235, 78194, 2.95, 37.20, 12.98, 0
2239, 78150, 2.35, 11.80, 12.88, 0
2240, 78139, 2.35, 20.90, 12.98, 0
2242, 78128, 3.30, 41.00, 12.98, 0
2243, 78116, 2.05, 25.50, 12.88, 0
2244, 78104, 2.45, 46.80, 12.98, 0
2245, 78092, 2.95, 36.80, 13.07, 0
2269, 77859, 2.80, 37.40, 12.88, 0
2270, 77851, 2.70, 31.90, 12.98, 0
2271, 77844, 2.70, 33.90, 12.78, 0
2273, 77819, 2.75, 38.40, 12.88, 0
2276, 77794, 3.25, 45.70, 12.98, 0
2278, 77770, 2.70, 31.60, 13.07, 0
2284, 77712, 2.45, 50.60, 12.88, 0
2285, 77704, 2.95, 28.80, 12.88, 0
2286, 77696, 2.10, 38.90, 12.78, 0
2287, 77682, 3.10, 45.80, 12.69, 0
2289, 77669, 3.10, 24.60, 12.88, 0
2290, 77656, 2.45, 50.60, 12.78, 0
2292, 77640, 2.55, 48.60, 12.59, 0
2293, 77625, 2.55, 27.60, 12.59, 0
2295, 77610, 2.30, 43.90, 12.69, 0
2299, 77571, 2.85, 39.60, 12.59, 0
2300, 77561, 1.70, 48.70, 12.69, 0
2301, 77552, 3.25, 49.50, 12.59, 0
2310, 77463, 2.40, 49.80, 12.69, 0
2311, 77454, 3.10, 47.20, 12.50, 0
2312, 77446, 3.10, 24.50, 12.59, 0
2313, 77433, 2.80, 52.10, 12.59, 0
2314, 77421, 3.40, 36.30, 12.40, 0
2315, 77410, 2.90, 32.10, 12.59, 0
2317, 77398, 3.30, 59.30, 12.59, 0
2318, 77387, 3.65, 34.90, 12.50, 0
2319, 77376, 2.70, 32.50, 12.59, 0
2321, 77360, 3.55, 49.30, 12.50, 0
2322, 77344, 3.95, 29.90, 12.59, 0
2324, 77328, 2.70, 47.70, 12.59, 0
2325, 77315, 3.20, 45.50, 12.50, 0
2327, 77302, 3.20, 21.60, 12.59, 0
2328, 77290, 3.35, 49.80, 12.59, 0
2331, 77263, 3.85, 29.50, 12.40, 0
2331, 77255, 3.10, 36.30, 12.59, 0
2332, 77248, 4.30, 43.60, 12.40, 0
2360, 76980, 4.15, 40.00, 12.69, 0
2391, 76684, 4.40, 29.30, 11.93, 0
2395, 76644, 5.20, 39.00, 12.31, 0
2396, 76634, 4.20, 26.20, 12.12, 0
2397, 76624, 4.90, 29.00, 11.83, 0
2405, 76546, 4.70, 31.50, 12.21, 0
2406, 76535, 5.05, 32.10, 12.12, 0
2407, 76524, 4.95, 38.30, 12.12, 0
2408, 76517, 4.35, 21.30, 11.93, 0
2409, 76510, 5.45, 25.70, 12.12, 0
2410, 76504, 4.75, 33.80, 12.21, 0
2411, 76492, 5.20, 20.90, 11.93, 0
2412, 76481, 5.20, 29.40, 11.93, 0
2413, 76470, 4.20, 30.10, 11.93, 0
2415, 76452, 5.30, 32.80, 11.93, 0
2416, 76444, 4.85, 23.80, 11.83, 0
2418, 76426, 4.55, 31.60, 11.93, 0
2418, 76418, 4.30, 22.90, 11.83, 0
2420, 76405, 5.35, 29.70, 11.83, 0
2421, 76393, 4.80, 34.40, 11.93, 0
2422, 76382, 5.35, 20.50, 11.74, 0
2423, 76374, 5.05, 23.90, 11.83, 0
2424, 76366, 4.90, 26.40, 11.93, 0
2425, 76358, 5.15, 18.30, 11.83, 0
2426, 76342, 4.45, 23.10, 11.93, 0
2428, 76327, 5.00, 27.80, 12.02, 0
2430, 76312, 5.35, 31.10, 12.21, 0
2445, 76160, 4.95, 26.10, 11.83, 0
2447, 76147, 4.35, 23.80, 11.93, 0
2448, 76134, 4.00, 29.30, 11.93, 0
2458, 76035, 5.10, 27.30, 12.02, 0
2459, 76025, 4.20, 35.40, 11.83, 0
2461, 76016, 5.45, 29.50, 11.55, 0
2466, 75962, 4.05, 31.10, 11.83, 0
2468, 75949, 4.90, 36.50, 11.93, 0
2469, 75936, 5.15, 20.30, 11.83, 0
2472, 75904, 4.65, 40.20, 11.93, 0
2473, 75896, 5.40, 27.90, 11.93, 0
2474, 75888, 4.10, 25.50, 11.83, 0
2475, 75876, 5.25, 38.90, 11.64, 0
2476, 75865, 5.05, 25.30, 11.45, 0
2478, 75854, 4.10, 33.00, 11.45, 0
2478, 75846, 4.95, 34.50, 11.55, 0
2479, 75839, 4.60, 22.40, 11.55, 0
2480, 75832, 4.90, 38.60, 11.55, 0
2481, 75823, 5.35, 27.50, 11.36, 0
2482, 75814, 5.35, 41.00, 11.26, 0
2483, 75806, 4.95, 36.90, 11.17, 0
2485, 75785, 5.25, 26.70, 11.26, 0
2487, 75764, 4.20, 39.70, 11.36, 0
2489, 75744, 5.35, 32.20, 11.45, 0
2507, 75573, 5.65, 34.80, 11.93, 0
2508, 75564, 4.90, 26.80, 11.45, 0
2509, 75556, 4.75, 31.80, 11.26, 0
2511, 75538, 5.80, 30.00, 11.17, 0
2513, 75521, 4.05, 27.50, 11.17, 0
2514, 75504, 5.00, 34.20, 11.17, 0
2520, 75449, 5.90, 26.20, 11.64, 0
2522, 75435, 6.35, 33.10, 11.55, 0
2523, 75422, 6.40, 28.50, 11.55, 0
2523, 75417, 4.85, 23.40, 11.64, 0
2524, 75412, 5.65, 33.90, 11.55, 0
2524, 75408, 5.65, 24.50, 11.64, 0
2528, 75373, 4.20, 32.60, 11.55, 0
2529, 75364, 5.85, 37.50, 11.55, 0
2530, 75356, 5.15, 20.50, 11.45, 0
2531, 75350, 4.55, 38.40, 11.36, 0
2531, 75344, 5.80, 35.10, 11.26, 0
2532, 75338, 5.25, 31.80, 11.17, 0
2533, 75328, 4.75, 36.70, 11.07, 0
2534, 75319, 6.00, 30.40, 10.98, 0
2535, 75310, 4.60, 35.30, 10.89, 0
2537, 75289, 5.50, 39.10, 10.89, 0
2539, 75269, 5.40, 29.00, 10.98, 0
2541, 75250, 4.35, 39.90, 10.98, 0
2541, 75248, 5.00, 30.90, 11.26, 0
2542, 75246, 4.70, 23.80, 11.36, 0
2542, 75244, 4.90, 39.70, 11.36, 0
2547, 75197, 5.25, 27.60, 11.36, 0
2548, 75185, 4.30, 34.70, 11.36, 0
2549, 75174, 5.60, 37.40, 11.36, 0
2554, 75132, 4.20, 23.80, 11.26, 0
2555, 75122, 3.65, 27.40, 11.36, 0
2556, 75112, 5.35, 24.60, 11.26, 0
2577, 74912, 4.80, 33.40, 11.26, 0
2578, 74902, 5.35, 21.20, 10.89, 0
2579, 74892, 5.45, 36.50, 10.79, 0
2631, 74402, 4.80, 38.70, 10.61, 0
2643, 74295, 5.10, 34.90, 10.42, 0
2644, 74284, 4.70, 34.80, 10.42, 0
2645, 74274, 5.60, 26.30, 10.33, 0
2656, 74168, 4.40, 27.30, 10.51, 0
2658, 74153, 5.15, 31.00, 10.33, 0
2659, 74138, 5.45, 32.30, 10.33, 0
2667, 74065, 4.65, 36.50, 10.23, 0
2669, 74048, 5.45, 32.70, 10.33, 0
2671, 74032, 4.85, 36.70, 10.42, 0
2671, 74026, 5.15, 32.70, 10.23, 0
2673, 74013, 5.10, 28.50, 10.14, 0
2674, 74000, 4.60, 37.70, 10.14, 0
2680, 73946, 4.95, 29.90, 9.86, 0
2681, 73933, 4.20, 34.50, 10.05, 0
2683, 73920, 5.15, 39.30, 10.23, 0
2685, 73902, 5.15, 23.30, 10.42, 0
2686, 73885, 5.45, 35.10, 10.33, 0
2688, 73868, 5.25, 37.90, 10.33, 0
2694, 73813, 4.05, 27.00, 10.33, 0
2695, 73805, 5.60, 33.50, 10.42, 0
2696, 73798, 4.95, 19.00, 10.42, 0
2697, 73787, 4.45, 40.30, 10.33, 0
2698, 73776, 5.65, 33.10, 10.42, 0
2699, 73766, 5.00, 26.80, 10.42, 0
2701, 73749, 4.60, 43.80, 10.33, 0
2703, 73733, 5.20, 30.00, 10.42, 0
2704, 73718, 4.30, 36.10, 10.33, 0
2709, 73679, 5.75, 26.00, 10.23, 0
2710, 73669, 4.40, 29.10, 10.23, 0
2711, 73660, 5.05, 38.70, 10.14, 0
2711, 73652, 5.10, 24.80, 10.05, 0
2712, 73645, 4.25, 26.80, 9.95, 0
2713, 73638, 5.10, 29.20, 10.14, 0
2716, 73607, 4.65, 26.70, 10.33, 0
2718, 73590, 5.05, 28.40, 10.33, 0
2720, 73574, 5.60, 20.20, 10.33, 0
2721, 73563, 5.35, 33.40, 10.23, 0
2722, 73558, 5.55, 24.80, 10.14, 0
2723, 73545, 4.30, 26.60, 10.14, 0
2724, 73532, 5.40, 23.50, 9.95, 0
2726, 73520, 5.25, 20.90, 9.95, 0
2727, 73510, 4.95, 35.90, 10.05, 0
2728, 73501, 5.50, 21.70, 9.95, 0
2729, 73492, 4.70, 23.70, 9.95, 0
2736, 73427, 5.40, 29.10, 9.95, 0
2737, 73411, 4.75, 16.20, 10.05, 0
2739, 73396, 5.20, 25.30, 10.05, 0
2756, 73241, 5.05, 16.70, 10.05, 0
2757, 73231, 5.15, 14.10, 10.14, 0
2758, 73222, 4.95, 14.30, 10.14, 0
2763, 73172, 4.55, 10.80, 9.86, 0
2764, 73160, 5.45, 13.10, 10.05, 0
2766, 73148, 5.25, 15.00, 10.14, 0
2766, 73145, 5.85, 12.00, 10.14, 0
2766, 73143, 5.40, 10.20, 9.95, 0
2766, 73142, 4.70, 11.10, 10.05, 0
2768, 73131, 5.45, 4.70, 10.14, 0
2769, 73120, 5.20, 6.40, 10.05, 0
2770, 73110, 5.05, 11.10, 10.14, 0
2771, 73098, 6.25, 6.90, 10.33, 0
2773, 73086, 5.60, 7.90, 10.33, 0
2774, 73074, 5.10, 5.70, 10.23, 0
2775, 73058, 5.85, 3.80, 10.05, 0
2777, 73043, 4.95, 3.90, 10.05, 0
2779, 73028, 5.10, 7.10, 10.14, 0
2779, 73024, 5.80, 7.20, 9.95, 0
2780, 73021, 4.70, 4.90, 10.05, 0
2780, 73018, 5.35, 359.00, 10.05, 0
2781, 73004, 5.00, 2.10, 9.95, 0
2783, 72991, 4.70, 8.80, 10.14, 0
2784, 72978, 5.80, 1.80, 10.14, 0
2785, 72968, 5.40, 2.70, 9.95, 0
2786, 72959, 5.25, 1.80, 10.14, 0
2787, 72950, 5.25, 353.30, 10.14, 0
2792, 72905, 4.90, 6.20, 10.05, 0
2793, 72894, 5.80, 8.00, 10.23, 0
2794, 72884, 4.70, 9.50, 10.33, 0
2796, 72867, 5.30, 5.60, 10.42, 0
2798, 72850, 5.95, 3.10, 10.51, 0
2800, 72834, 5.30, 8.10, 10.42, 0
2801, 72820, 5.30, 9.50, 10.33, 0
2803, 72807, 5.30, 6.40, 10.33, 0
2804, 72794, 4.50, 11.90, 10.33, 0
2805, 72782, 5.45, 7.70, 10.33, 0
2807, 72765, 5.45, 41.00, 10.33, 0
2809, 72748, 4.95, 16.20, 10.23, 0
2809, 72746, 5.70, 10.30, 10.14, 0
2809, 72745, 4.75, 10.30, 10.05, 0
2810, 72744, 5.30, 9.50, 10.14, 0
2819, 72656, 5.05, 13.10, 9.95, 0
2820, 72646, 5.45, 5.00, 9.95, 0
2821, 72640, 4.85, 16.50, 9.95, 0
2822, 72634, 5.20, 14.30, 9.86, 0
2822, 72628, 5.50, 9.50, 10.05, 0
2823, 72617, 4.90, 18.70, 10.05, 0
2825, 72606, 5.25, 4.20, 9.86, 0
2826, 72596, 5.25, 6.00, 10.05, 0
2833, 72533, 4.90, 14.00, 9.86, 0
2834, 72517, 5.45, 2.50, 9.95, 0
2836, 72502, 5.05, 13.80, 10.05, 0
2841, 72455, 4.90, 5.50, 10.05, 0
2842, 72443, 5.60, 4.40, 10.14, 0
2844, 72432, 5.35, 15.10, 10.14, 0
2844, 72425, 5.25, 11.90, 10.14, 0
2845, 72419, 6.00, 10.00, 10.05, 0
2846, 72414, 4.45, 16.00, 10.05, 0
2846, 72410, 5.25, 3.50, 10.14, 0
2846, 72407, 5.45, 10.00, 10.23, 0
2847, 72404, 4.90, 5.40, 10.14, 0
2848, 72388, 5.95, 8.20, 10.14, 0
2850, 72373, 5.10, 15.90, 10.05, 0
2852, 72358, 4.90, 9.50, 10.05, 0
2854, 72340, 5.70, 16.90, 10.05, 0
2854, 72336, 4.90, 9.30, 9.86, 0
2854, 72332, 5.65, 5.00, 9.67, 0
2856, 72318, 5.65, 18.20, 9.77, 0
2858, 72304, 4.95, 5.60, 9.95, 0
2859, 72290, 5.30, 9.30, 9.95, 0
2860, 72285, 5.30, 20.60, 9.86, 0
2860, 72280, 4.95, 8.10, 9.95, 0
2861, 72276, 5.80, 7.20, 9.95, 0
2862, 72260, 4.70, 10.10, 9.95, 0
2864, 72245, 5.65, 1.00, 9.86, 0
2866, 72230, 5.75, 18.10, 9.77, 0
2866, 72227, 4.75, 8.40, 9.67, 0
2866, 72224, 6.00, 10.80, 9.67, 0
2866, 72222, 5.40, 17.20, 9.67, 0
2872, 72172, 5.30, 10.70, 9.86, 0
2873, 72160, 5.40, 19.80, 9.86, 0
2875, 72148, 5.05, 10.60, 9.86, 0
2875, 72145, 5.95, 11.70, 9.86, 0
2875, 72142, 6.20, 11.10, 9.95, 0
2875, 72140, 5.30, 8.00, 9.86, 0
2876, 72130, 5.10, 14.90, 9.95, 0
2877, 72121, 5.20, 15.60, 10.05, 0
2878, 72112, 5.65, 6.60, 10.05, 0
2884, 72057, 5.20, 21.50, 9.77, 0
2886, 72043, 5.50, 8.90, 9.67, 0
2887, 72030, 5.75, 11.50, 9.67, 0
2890, 72007, 5.15, 15.80, 9.95, 0
2891, 72001, 5.05, 10.30, 9.67, 0
2891, 71996, 5.30, 23.20, 9.49, 0
2901, 71910, 5.35, 6.00, 9.67, 0
2902, 71894, 5.75, 16.10, 9.58, 0
2904, 71878, 4.70, 20.10, 9.58, 0
2907, 71851, 5.25, 41.00, 9.21, 0
2908, 71841, 5.00, 20.90, 9.30, 0
2909, 71832, 5.60, 13.10, 9.30, 0
2911, 71813, 5.80, 20.80, 9.30, 0
2913, 71794, 4.95, 15.50, 9.30, 0
2915, 71776, 5.30, 12.90, 9.30, 0
2931, 71637, 5.80, 18.20, 9.12, 0
2932, 71628, 5.40, 30.00, 9.21, 0
2932, 71620, 5.40, 18.00, 9.12, 0
2934, 71608, 5.75, 22.50, 9.12, 0
2935, 71597, 4.90, 29.40, 9.21, 0
2936, 71586, 5.20, 15.70, 9.12, 0
2937, 71578, 5.50, 27.50, 9.12, 0
2938, 71570, 5.05, 28.50, 9.21, 0
2939, 71562, 5.60, 16.10, 9.12, 0
2944, 71517, 5.10, 25.80, 9.12, 0
2945, 71506, 4.50, 31.40, 9.21, 0
2946, 71496, 5.30, 23.50, 9.03, 0
2952, 71444, 4.40, 28.90, 9.12, 0
2953, 71431, 5.05, 21.30, 8.93, 0
2955, 71418, 5.30, 30.50, 9.03, 0
2965, 71326, 5.95, 29.80, 8.93, 0
2966, 71319, 5.30, 33.90, 9.03, 0
2966, 71312, 5.30, 18.70, 8.93, 0
2967, 71302, 5.50, 25.40, 8.93, 0
2968, 71293, 4.95, 33.20, 9.03, 0
2969, 71284, 5.20, 25.80, 8.93, 0
2971, 71267, 5.55, 35.40, 8.93, 0
2973, 71250, 4.40, 32.90, 8.84, 0
2975, 71234, 5.85, 24.70, 8.84, 0
2976, 71223, 4.90, 31.20, 8.93, 0
2977, 71212, 4.75, 30.40, 8.93, 0
2979, 71202, 5.60, 30.00, 8.84, 0
2979, 71195, 5.45, 37.60, 8.93, 0
2980, 71188, 5.45, 22.20, 8.75, 0
2981, 71182, 5.90, 32.30, 8.84, 0
2987, 71124, 5.05, 22.60, 8.75, 0
2988, 71116, 5.40, 33.80, 8.75, 0
2989, 71108, 4.85, 37.50, 8.75, 0
2990, 71099, 5.30, 25.30, 8.66, 0
2991, 71091, 5.55, 32.80, 8.75, 0
2992, 71084, 4.65, 29.20, 8.75, 0
2992, 71076, 5.25, 28.60, 8.66, 0
2993, 71069, 4.90, 40.80, 8.75, 0
2994, 71062, 5.00, 28.30, 8.66, 0
2995, 71054, 5.95, 28.50, 8.66, 0
2996, 71046, 5.25, 33.50, 8.75, 0
2997, 71038, 4.90, 26.20, 8.75, 0
2998, 71027, 4.90, 36.30, 8.66, 0
2999, 71017, 4.90, 34.50, 8.75, 0
3000, 71008, 5.85, 28.10, 8.75, 0
3004, 70970, 5.15, 42.10, 8.75, 0
3005, 70961, 5.35, 32.30, 8.66, 0
3006, 70952, 5.30, 30.60, 8.57, 0
3013, 70893, 5.20, 42.40, 8.66, 0
3014, 70878, 5.95, 30.30, 8.75, 0
3016, 70864, 5.25, 31.60, 8.84, 0
3016, 70860, 6.10, 32.50, 8.93, 0
3017, 70857, 5.55, 27.00, 9.03, 0
3017, 70854, 5.20, 35.00, 8.84, 0
3019, 70835, 5.95, 37.70, 8.93, 0
3021, 70817, 5.45, 26.20, 9.12, 0
3023, 70800, 6.35, 31.30, 8.93, 0
3023, 70798, 5.40, 31.70, 8.75, 0
3024, 70796, 5.00, 29.30, 8.66, 0
3024, 70794, 6.40, 31.30, 8.84, 0
3029, 70743, 5.75, 32.20, 8.75, 0
3031, 70730, 5.60, 32.40, 8.84, 0
3032, 70718, 6.35, 27.00, 8.84, 0
3036, 70687, 5.25, 35.70, 8.57, 0
3036, 70679, 6.00, 34.50, 8.75, 0
3037, 70672, 5.50, 25.10, 8.84, 0
3039, 70657, 6.00, 41.00, 8.84, 0
3040, 70643, 6.35, 29.50, 8.84, 0
3042, 70630, 6.10, 28.60, 8.84, 0
3047, 70587, 5.95, 33.40, 8.66, 0
3048, 70576, 6.20, 28.20, 8.84, 0
3049, 70566, 5.55, 29.90, 8.84, 0
3049, 70564, 6.50, 31.40, 8.66, 0
3049, 70563, 5.25, 28.80, 8.57, 0
3050, 70562, 5.00, 29.10, 8.47, 0
3052, 70540, 6.45, 29.40, 8.66, 0
3054, 70518, 5.55, 27.40, 8.75, 0
3057, 70496, 5.65, 31.00, 8.66, 0
3063, 70437, 6.15, 20.70, 8.29, 0
3065, 70422, 5.25, 35.90, 8.29, 0
3067, 70408, 6.25, 34.70, 8.38, 0
3067, 70401, 5.55, 31.90, 8.38, 0
3068, 70398, 6.40, 24.80, 8.57, 0
3075, 70335, 5.05, 33.40, 8.11, 0
3076, 70326, 6.05, 27.10, 7.83, 0
3077, 70318, 5.00, 26.90, 7.92, 0
3078, 70309, 5.45, 37.60, 8.11, 0
3079, 70300, 6.20, 24.80, 8.11, 0
3080, 70292, 5.50, 25.70, 8.11, 0
3082, 70270, 6.25, 41.00, 8.29, 0
3084, 70249, 5.50, 23.30, 8.38, 0
3087, 70228, 5.75, 31.70, 8.29, 0
3106, 70060, 5.65, 27.40, 7.65, 0
3107, 70049, 6.05, 24.00, 7.83, 0
3108, 70038, 5.05, 31.90, 7.83, 0
3122, 69911, 5.80, 24.10, 7.56, 0
3123, 69901, 6.05, 31.30, 7.65, 0
3124, 69892, 5.95, 30.80, 7.56, 0
3125, 69883, 5.40, 19.30, 7.65, 0
3126, 69874, 5.85, 31.10, 7.56, 0
3127, 69866, 6.15, 25.50, 7.38, 0
3133, 69819, 5.60, 23.50, 7.56, 0
3134, 69807, 6.30, 30.10, 7.56, 0
3135, 69796, 5.35, 20.50, 7.47, 0
3137, 69782, 5.75, 28.10, 7.56, 0
3138, 69769, 6.30, 32.60, 7.38, 0
3140, 69756, 5.80, 27.80, 7.47, 0
3141, 69747, 6.10, 32.00, 7.47, 0
3142, 69738, 6.40, 33.60, 7.47, 0
3143, 69730, 5.85, 25.80, 7.65, 0
3144, 69720, 5.90, 27.30, 7.74, 0
3145, 69710, 5.50, 26.30, 7.47, 0
3146, 69700, 5.45, 25.20, 7.56, 0
3147, 69689, 6.55, 32.90, 7.56, 0
3148, 69679, 5.70, 27.30, 7.38, 0
3149, 69670, 5.50, 26.00, 7.47, 0
3152, 69648, 6.20, 27.20, 7.56, 0
3154, 69627, 5.25, 26.40, 7.47, 0
3157, 69606, 5.65, 27.90, 7.47, 0
3158, 69596, 6.15, 30.10, 7.29, 0
3159, 69587, 6.20, 24.10, 7.56, 0
3160, 69578, 6.20, 28.00, 7.65, 0
3161, 69566, 6.00, 30.50, 7.47, 0
3162, 69555, 5.45, 28.60, 7.47, 0
3164, 69544, 5.50, 28.30, 7.56, 0
3164, 69542, 5.85, 28.60, 7.47, 0
3164, 69541, 5.55, 26.10, 7.38, 0
3164, 69540, 6.45, 23.10, 7.56, 0
3166, 69521, 6.20, 27.00, 7.65, 0
3168, 69502, 5.60, 25.60, 7.65, 0
3170, 69484, 5.75, 28.20, 7.74, 0
3222, 69024, 5.40, 24.40, 7.19, 0
3236, 68900, 5.70, 34.10, 6.92, 0
3237, 68891, 5.55, 19.80, 6.83, 0
3238, 68882, 6.30, 22.30, 6.65, 0
3240, 68868, 5.10, 22.20, 6.38, 0
3241, 68855, 6.05, 25.40, 6.20, 0
3243, 68842, 6.50, 28.10, 6.20, 0
3255, 68735, 5.25, 23.80, 6.65, 0
3256, 68724, 5.90, 34.60, 6.56, 0
3257, 68714, 5.85, 22.40, 6.74, 0
3278, 68529, 5.20, 24.40, 6.56, 0
3280, 68519, 6.35, 25.70, 6.56, 0
3281, 68510, 5.80, 33.80, 6.29, 0
3282, 68494, 5.45, 27.40, 6.02, 0
3284, 68479, 6.35, 31.30, 5.93, 0
3286, 68464, 5.20, 36.20, 6.02, 0
3288, 68449, 5.90, 23.00, 6.02, 0
3289, 68434, 6.35, 30.30, 6.02, 0
3291, 68420, 5.65, 28.70, 6.20, 0
3293, 68404, 6.25, 23.10, 6.47, 0
3293, 68400, 5.75, 35.30, 6.47, 0
3294, 68396, 5.95, 24.90, 6.11, 0
3296, 68379, 5.75, 33.60, 5.93, 0
3298, 68362, 5.40, 34.20, 6.11, 0
3299, 68346, 5.75, 22.60, 6.29, 0
3301, 68335, 5.70, 34.30, 6.38, 0
3302, 68325, 5.65, 28.00, 6.20, 0
3303, 68316, 6.55, 27.10, 6.02, 0
3303, 68311, 5.80, 33.90, 6.11, 0
3304, 68306, 5.50, 26.00, 6.20, 0
3304, 68302, 6.20, 31.30, 6.11, 0
3323, 68136, 6.10, 32.60, 5.84, 0
3325, 68126, 5.00, 41.40, 5.84, 0
3326, 68116, 5.70, 31.10, 5.84, 0
3327, 68107, 6.60, 31.30, 5.84, 0
3328, 68098, 5.40, 40.90, 5.84, 0
3329, 68090, 5.50, 28.50, 5.84, 0
3329, 68083, 5.50, 34.80, 5.93, 0
3330, 68076, 5.70, 35.40, 6.02, 0
3331, 68070, 6.15, 28.70, 5.84, 0
3334, 68048, 5.95, 35.70, 5.93, 0
3336, 68026, 5.45, 32.50, 5.84, 0
3339, 68004, 5.60, 29.10, 5.84, 0
3339, 68001, 5.90, 39.20, 5.84, 0
3339, 67998, 5.80, 23.80, 5.84, 0
3339, 67996, 5.75, 34.00, 5.75, 0
3340, 67987, 5.85, 37.50, 5.84, 0
3341, 67978, 5.85, 41.00, 5.93, 0
3342, 67970, 5.25, 39.80, 5.84, 0
3345, 67951, 6.10, 32.60, 5.75, 0
3347, 67932, 5.90, 26.80, 5.93, 0
3349, 67914, 5.85, 40.10, 5.93, 0
3350, 67906, 6.10, 29.90, 6.02, 0
3351, 67899, 5.75, 28.40, 6.02, 0
3351, 67892, 5.55, 35.40, 6.11, 0
3363, 67788, 5.75, 25.90, 5.84, 0
3364, 67778, 5.45, 40.70, 5.84, 0
3366, 67768, 5.60, 28.70, 5.84, 0
3367, 67758, 5.90, 29.30, 6.02, 0
3368, 67749, 5.90, 41.80, 6.02, 0
3369, 67740, 6.25, 32.00, 6.20, 0
3370, 67726, 5.80, 29.60, 6.20, 0
3372, 67713, 5.25, 37.90, 6.02, 0
3374, 67700, 5.95, 25.90, 6.11, 0
3374, 67692, 6.15, 36.90, 6.11, 0
3375, 67685, 5.85, 35.90, 6.11, 0
3376, 67678, 5.95, 29.90, 6.20, 0
3377, 67666, 5.40, 36.70, 6.02, 0
3379, 67655, 5.85, 29.70, 6.02, 0
3380, 67644, 6.50, 30.30, 6.02, 0
3381, 67633, 5.50, 34.10, 5.84, 0
3382, 67622, 5.50, 27.60, 5.84, 0
3384, 67612, 5.90, 31.70, 5.93, 0
3385, 67596, 5.15, 37.50, 5.84, 0
3387, 67581, 6.25, 32.30, 5.93, 0
3389, 67566, 5.70, 35.80, 5.84, 0
3390, 67560, 5.10, 25.10, 5.93, 0
3390, 67555, 6.05, 30.60, 5.75, 0
3391, 67550, 5.10, 36.40, 5.66, 0
3393, 67533, 5.50, 32.00, 5.66, 0
3395, 67516, 6.35, 36.90, 5.57, 0
3397, 67500, 5.45, 31.30, 5.66, 0
3397, 67496, 5.30, 28.60, 5.75, 0
3397, 67493, 5.90, 30.40, 5.75, 0
3398, 67490, 5.25, 27.70, 5.75, 0
3399, 67482, 6.00, 30.90, 5.84, 0
3399, 67475, 5.60, 37.50, 5.66, 0
3400, 67468, 5.30, 32.30, 5.48, 0
3402, 67449, 6.35, 30.80, 5.30, 0
3404, 67431, 5.45, 29.70, 5.39, 0
3406, 67414, 5.30, 29.90, 5.57, 0
3408, 67403, 6.30, 35.00, 5.48, 0
3409, 67392, 5.10, 33.80, 5.57, 0
3410, 67382, 5.40, 33.20, 5.57, 0
3412, 67367, 4.95, 31.50, 5.21, 0
3413, 67358, 6.15, 33.30, 5.12, 0
3415, 67342, 6.10, 35.30, 5.12, 0
3417, 67327, 5.20, 24.50, 5.21, 0
3418, 67312, 6.00, 35.20, 5.21, 0
3420, 67297, 6.10, 35.30, 5.30, 0
3422, 67282, 5.05, 24.90, 5.48, 0
3423, 67268, 5.70, 32.40, 5.39, 0
3424, 67265, 5.60, 38.90, 5.39, 0
3424, 67262, 5.70, 28.10, 5.57, 0
3424, 67260, 6.05, 37.90, 5.48, 0
3428, 67227, 5.15, 24.20, 5.48, 0
3429, 67219, 6.30, 35.80, 5.30, 0
