Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
2309, 77291, 6.05, 32.90, 10.61, 0
2310, 77284, 6.95, 41.80, 10.61, 0
2310, 77278, 5.70, 48.30, 10.61, 0
2312, 77264, 6.75, 39.40, 10.61, 0
2313, 77251, 6.75, 46.80, 10.51, 0
2314, 77238, 6.15, 37.40, 10.61, 0
2316, 77225, 7.10, 40.20, 10.61, 0
2317, 77213, 6.25, 47.10, 10.51, 0
2318, 77202, 6.75, 38.40, 10.61, 0
2319, 77188, 6.35, 44.90, 10.61, 0
2321, 77175, 6.15, 41.00, 10.61, 0
2322, 77162, 7.15, 41.80, 10.61, 0
2324, 77148, 5.85, 45.10, 10.61, 0
2325, 77135, 6.90, 39.70, 10.61, 0
2326, 77122, 7.05, 45.20, 10.61, 0
2327, 77115, 5.85, 33.20, 10.61, 0
2328, 77108, 7.05, 46.80, 10.61, 0
2328, 77102, 6.15, 47.00, 10.61, 0
2329, 77092, 6.70, 37.70, 10.61, 0
2331, 77082, 7.00, 47.60, 10.51, 0
2332, 77072, 5.85, 42.60, 10.61, 0
2333, 77053, 7.40, 38.90, 10.61, 0
2335, 77034, 5.90, 44.00, 10.61, 0
2337, 77016, 6.60, 38.60, 10.61, 0
2338, 77006, 6.60, 46.60, 10.51, 0
2339, 76997, 5.90, 41.30, 10.61, 0
2340, 76988, 7.10, 45.30, 10.61, 0
2341, 76985, 5.70, 44.80, 10.61, 0
2341, 76982, 7.20, 44.30, 10.61, 0
2341, 76980, 5.75, 46.20, 10.61, 0
2342, 76970, 7.00, 36.20, 10.70, 0
2343, 76960, 6.70, 45.10, 10.61, 0
2344, 76950, 5.50, 41.80, 10.70, 0
2346, 76928, 6.80, 38.80, 10.70, 0
2349, 76906, 5.75, 40.20, 10.70, 0
2351, 76884, 6.30, 36.10, 10.70, 0
2352, 76878, 5.80, 49.50, 10.61, 0
2352, 76873, 5.85, 37.80, 10.70, 0
2353, 76868, 6.45, 47.10, 10.79, 0
2353, 76860, 5.30, 35.20, 10.79, 0
2354, 76853, 5.85, 41.00, 10.79, 0
2355, 76846, 5.75, 43.50, 10.70, 0
2356, 76834, 5.70, 33.90, 10.79, 0
2357, 76823, 6.50, 40.80, 10.79, 0
2359, 76812, 5.15, 38.70, 10.79, 0
2360, 76801, 6.10, 32.50, 10.79, 0
2361, 76790, 5.70, 46.00, 10.70, 0
2362, 76780, 5.75, 35.50, 10.79, 0
2363, 76767, 6.45, 44.40, 10.79, 0
2364, 76755, 5.80, 32.00, 10.79, 0
2366, 76744, 6.25, 41.00, 10.89, 0
2367, 76727, 5.70, 42.70, 10.79, 0
2369, 76710, 5.55, 30.50, 10.89, 0
2371, 76694, 5.55, 45.50, 10.89, 0
2374, 76664, 4.95, 35.30, 10.89, 0
2375, 76657, 5.55, 43.90, 10.89, 0
2375, 76650, 4.90, 40.70, 10.98, 0
2376, 76641, 5.40, 32.50, 11.07, 0
2377, 76633, 5.80, 42.90, 11.07, 0
2378, 76626, 4.55, 34.50, 11.17, 0
2379, 76614, 5.80, 42.10, 11.07, 0
2380, 76603, 5.80, 43.10, 11.07, 0
2381, 76592, 5.00, 30.30, 11.07, 0
2383, 76581, 6.05, 46.80, 11.07, 0
2384, 76570, 5.05, 35.40, 11.07, 0
2385, 76560, 5.55, 34.90, 11.07, 0
2386, 76545, 5.45, 49.00, 11.07, 0
2388, 76531, 5.95, 29.30, 10.98, 0
2389, 76518, 5.75, 40.70, 10.89, 0
2391, 76499, 5.20, 29.60, 10.89, 0
2393, 76480, 6.00, 39.40, 10.89, 0
2395, 76462, 5.05, 41.30, 10.89, 0
2395, 76459, 6.20, 31.40, 10.98, 0
2395, 76457, 6.10, 41.20, 10.89, 0
2396, 76456, 5.35, 27.50, 10.98, 0
2396, 76450, 5.45, 36.20, 10.98, 0
2397, 76445, 5.05, 36.20, 10.98, 0
2397, 76440, 5.50, 37.00, 10.98, 0
2399, 76421, 6.05, 39.40, 10.98, 0
2401, 76402, 5.55, 29.40, 10.98, 0
2403, 76384, 5.85, 38.00, 10.89, 0
2405, 76368, 4.75, 36.60, 10.89, 0
2406, 76353, 5.90, 36.10, 10.98, 0
2408, 76338, 5.20, 42.80, 10.89, 0
2408, 76336, 5.20, 31.40, 10.89, 0
2408, 76334, 5.80, 40.50, 10.89, 0
2409, 76332, 4.55, 29.00, 10.89, 0
2410, 76321, 5.60, 33.30, 10.98, 0
2411, 76311, 5.35, 43.80, 10.89, 0
2412, 76302, 5.05, 27.10, 10.89, 0
2413, 76292, 5.90, 39.40, 10.98, 0
2414, 76282, 4.55, 37.40, 10.89, 0
2415, 76272, 5.95, 32.10, 10.89, 0
2416, 76256, 4.75, 38.70, 10.98, 0
2418, 76241, 5.25, 22.10, 10.89, 0
2420, 76226, 5.75, 42.30, 10.89, 0
2422, 76205, 4.75, 21.70, 10.89, 0
2424, 76185, 6.25, 32.20, 10.98, 0
2426, 76166, 4.30, 36.00, 10.89, 0
2428, 76149, 4.95, 22.60, 10.79, 0
2429, 76140, 6.15, 24.50, 10.89, 0
2429, 76132, 5.10, 39.40, 10.89, 0
2430, 76125, 5.25, 21.60, 10.89, 0
2431, 76118, 5.65, 38.00, 10.89, 0
2433, 76101, 4.60, 19.90, 10.89, 0
2434, 76084, 5.75, 28.20, 10.89, 0
2436, 76068, 4.55, 36.00, 10.89, 0
2437, 76057, 5.80, 23.60, 10.98, 0
2438, 76046, 5.20, 35.50, 10.98, 0
2440, 76036, 4.60, 22.80, 10.89, 0
2440, 76029, 5.50, 30.20, 10.89, 0
2441, 76022, 4.05, 21.00, 10.89, 0
2442, 76016, 5.85, 22.60, 10.98, 0
2443, 75999, 4.70, 35.00, 10.89, 0
2445, 75983, 3.90, 20.40, 10.89, 0
2447, 75968, 5.05, 26.50, 10.98, 0
2449, 75946, 4.35, 15.40, 11.07, 0
2451, 75925, 5.50, 29.60, 11.07, 0
2453, 75904, 3.70, 21.20, 10.98, 0
2458, 75863, 4.85, 20.80, 11.07, 0
2459, 75853, 3.75, 28.50, 10.98, 0
2460, 75844, 4.70, 17.50, 11.07, 0
2460, 75838, 4.50, 26.40, 11.07, 0
2461, 75832, 4.70, 6.60, 11.07, 0
2462, 75826, 4.65, 17.70, 11.07, 0
2463, 75817, 3.70, 23.70, 11.07, 0
2463, 75808, 5.30, 18.90, 11.07, 0
2464, 75800, 4.20, 27.70, 11.17, 0
2468, 75762, 4.15, 16.00, 11.17, 0
2469, 75753, 3.90, 33.40, 11.07, 0
2470, 75744, 4.20, 7.40, 11.07, 0
2472, 75723, 4.70, 24.90, 11.07, 0
2474, 75703, 3.90, 5.00, 10.98, 0
2477, 75684, 5.00, 17.70, 10.98, 0
2477, 75678, 4.05, 6.50, 10.98, 0
2478, 75672, 4.80, 6.30, 11.07, 0
2478, 75666, 4.10, 25.10, 10.98, 0
2480, 75654, 4.05, 10.10, 10.98, 0
2481, 75643, 4.95, 13.80, 10.98, 0
2482, 75632, 3.80, 19.10, 10.98, 0
2483, 75623, 4.35, 2.30, 10.98, 0
2484, 75614, 4.55, 19.00, 10.98, 0
2485, 75606, 4.15, 359.30, 10.89, 0
2486, 75592, 4.15, 16.80, 10.98, 0
2488, 75579, 3.95, 15.60, 10.98, 0
2489, 75566, 4.30, 1.90, 10.98, 0
2490, 75558, 4.65, 15.60, 11.07, 0
2491, 75550, 3.45, 2.40, 10.79, 0
2491, 75542, 4.65, 7.90, 10.79, 0
2492, 75532, 3.85, 21.10, 10.79, 0
2493, 75523, 4.05, 3.90, 10.89, 0
2494, 75514, 4.70, 14.50, 10.89, 0
2499, 75467, 4.40, 357.00, 10.89, 0
2501, 75455, 3.70, 22.90, 10.79, 0
2502, 75444, 4.05, 353.10, 10.79, 0
2504, 75423, 4.05, 15.40, 10.89, 0
2506, 75403, 3.55, 9.20, 10.70, 0
2508, 75384, 4.65, 0.00, 10.79, 0
2509, 75379, 4.10, 8.20, 10.70, 0
2509, 75374, 4.10, 346.60, 10.79, 0
2510, 75370, 4.30, 8.10, 10.79, 0
2511, 75359, 3.60, 14.00, 10.70, 0
2512, 75348, 4.35, 355.80, 10.79, 0
2513, 75338, 3.70, 12.30, 10.79, 0
2514, 75327, 3.20, 359.10, 10.70, 0
2515, 75316, 3.75, 7.00, 10.70, 0
2516, 75306, 3.90, 333.60, 10.61, 0
2517, 75296, 4.70, 359.10, 10.70, 0
2518, 75287, 3.55, 11.10, 10.79, 0
2519, 75278, 3.65, 348.50, 10.61, 0
2520, 75268, 4.15, 5.70, 10.70, 0
2521, 75258, 2.95, 358.10, 10.61, 0
2523, 75248, 4.55, 4.60, 10.70, 0
2524, 75234, 3.30, 5.90, 10.70, 0
2525, 75221, 4.15, 354.00, 10.70, 0
2527, 75208, 4.40, 8.10, 10.70, 0
2528, 75193, 3.00, 355.60, 10.51, 0
2530, 75180, 3.95, 4.50, 10.61, 0
2531, 75168, 3.65, 7.30, 10.51, 0
2532, 75162, 3.95, 348.10, 10.61, 0
2532, 75155, 3.45, 18.30, 10.70, 0
2533, 75148, 3.70, 5.50, 10.61, 0
2535, 75133, 4.40, 356.90, 10.61, 0
2536, 75118, 3.30, 9.20, 10.42, 0
2538, 75104, 3.95, 349.80, 10.42, 0
2539, 75094, 3.75, 10.70, 10.42, 0
2540, 75085, 3.40, 8.50, 10.42, 0
2541, 75076, 4.55, 0.80, 10.42, 0
2542, 75062, 3.65, 357.70, 10.51, 0
2544, 75049, 3.85, 355.20, 10.51, 0
2545, 75036, 4.25, 10.40, 10.42, 0
2546, 75022, 3.90, 353.40, 10.42, 0
2548, 75008, 3.90, 1.70, 10.42, 0
2549, 74994, 3.70, 7.40, 10.42, 0
2550, 74988, 4.15, 352.20, 10.42, 0
2551, 74983, 3.65, 6.90, 10.51, 0
2551, 74978, 3.30, 1.80, 10.51, 0
2552, 74965, 4.40, 358.80, 10.51, 0
2554, 74953, 3.30, 14.50, 10.33, 0
2555, 74942, 3.95, 354.70, 10.33, 0
2556, 74927, 4.55, 4.90, 10.33, 0
2558, 74912, 2.45, 1.20, 10.33, 0
2560, 74898, 4.30, 2.70, 10.42, 0
2560, 74896, 3.85, 10.50, 10.33, 0
2560, 74895, 3.70, 347.50, 10.42, 0
2560, 74894, 4.10, 14.40, 10.42, 0
2562, 74873, 3.25, 0.20, 10.42, 0
2564, 74853, 4.05, 2.50, 10.42, 0
2566, 74834, 3.05, 11.40, 10.33, 0
2567, 74826, 3.80, 2.00, 10.33, 0
2568, 74818, 3.75, 10.40, 10.23, 0
2569, 74810, 3.85, 354.10, 10.33, 0
2570, 74804, 4.00, 3.90, 10.33, 0
2570, 74799, 3.15, 5.00, 10.23, 0
2571, 74794, 3.90, 3.60, 10.33, 0
2572, 74778, 3.90, 15.20, 10.33, 0
2574, 74763, 3.70, 350.00, 10.23, 0
2576, 74748, 3.70, 5.10, 10.23, 0
2576, 74744, 3.55, 3.00, 10.14, 0
2576, 74740, 4.50, 6.70, 10.14, 0
2577, 74736, 4.05, 15.00, 10.23, 0
2579, 74718, 3.25, 356.80, 10.23, 0
2580, 74701, 3.75, 10.20, 10.23, 0
2582, 74684, 3.05, 13.60, 10.14, 0
2583, 74677, 4.15, 355.80, 10.14, 0
2584, 74671, 3.75, 13.30, 10.14, 0
2584, 74666, 4.10, 355.60, 10.14, 0
2586, 74648, 4.05, 5.70, 10.23, 0
2588, 74630, 2.90, 4.60, 10.05, 0
2590, 74612, 3.80, 356.00, 10.14, 0
2590, 74608, 3.65, 12.60, 10.05, 0
2591, 74605, 4.35, 4.40, 10.05, 0
2591, 74602, 4.30, 7.70, 10.14, 0
2594, 74576, 2.85, 10.30, 10.14, 0
2596, 74551, 3.80, 355.20, 10.05, 0
2599, 74526, 3.65, 17.70, 10.05, 0
2601, 74505, 3.75, 11.80, 10.05, 0
2603, 74490, 2.75, 3.30, 9.95, 0
2603, 74487, 4.00, 10.80, 9.95, 0
2604, 74484, 3.00, 1.20, 9.95, 0
2604, 74482, 4.10, 359.80, 9.95, 0
2605, 74475, 3.40, 24.90, 9.95, 0
2605, 74468, 3.05, 4.80, 9.95, 0
2606, 74462, 4.10, 13.70, 10.05, 0
2608, 74446, 2.80, 18.80, 10.05, 0
2609, 74431, 4.10, 2.60, 10.05, 0
2611, 74416, 3.65, 15.70, 10.05, 0
2612, 74404, 3.05, 357.80, 10.05, 0
2613, 74393, 4.35, 14.80, 10.14, 0
2615, 74382, 2.90, 9.20, 10.14, 0
2615, 74375, 3.90, 2.10, 10.14, 0
2616, 74368, 3.90, 22.40, 10.05, 0
2617, 74362, 3.25, 354.40, 10.14, 0
2618, 74347, 3.85, 14.70, 10.05, 0
2620, 74331, 2.95, 20.10, 9.95, 0
2622, 74316, 4.15, 359.80, 9.95, 0
2623, 74297, 3.35, 22.50, 9.86, 0
2625, 74279, 3.10, 7.20, 9.77, 0
2627, 74262, 4.35, 17.70, 9.77, 0
2628, 74254, 2.90, 9.50, 9.77, 0
2629, 74246, 4.70, 10.30, 9.77, 0
2630, 74238, 2.90, 20.30, 9.77, 0
2631, 74229, 3.50, 0.20, 9.77, 0
2632, 74220, 3.50, 22.30, 9.77, 0
2633, 74212, 3.25, 8.80, 9.77, 0
2633, 74208, 3.85, 3.30, 9.77, 0
2633, 74205, 3.30, 17.90, 9.77, 0
2634, 74202, 3.30, 359.80, 9.67, 0
2635, 74186, 4.25, 18.90, 9.67, 0
2637, 74171, 2.90, 10.10, 9.67, 0
2639, 74156, 4.05, 9.70, 9.67, 0
2639, 74153, 3.45, 21.60, 9.67, 0
2639, 74150, 3.60, 356.90, 9.67, 0
2640, 74148, 4.00, 19.40, 9.67, 0
2641, 74133, 2.80, 11.50, 9.77, 0
2643, 74118, 4.00, 12.80, 9.77, 0
2644, 74104, 3.30, 27.30, 9.58, 0
2645, 74100, 3.95, 2.70, 9.58, 0
2645, 74096, 4.00, 17.20, 9.58, 0
2646, 74092, 3.55, 6.60, 9.49, 0
2647, 74081, 4.10, 12.70, 9.58, 0
2648, 74071, 3.35, 22.00, 9.58, 0
2649, 74062, 3.65, 3.80, 9.67, 0
2650, 74051, 4.05, 26.00, 9.77, 0
2651, 74041, 2.90, 2.50, 9.67, 0
2652, 74032, 3.75, 12.60, 9.67, 0
2653, 74026, 2.80, 23.60, 9.58, 0
2653, 74021, 4.15, 12.00, 9.58, 0
2654, 74016, 3.65, 25.90, 9.58, 0
2655, 74005, 3.15, 7.10, 9.58, 0
2656, 73994, 3.85, 16.00, 9.58, 0
2657, 73984, 2.90, 13.30, 9.49, 0
2659, 73963, 3.40, 1.60, 9.49, 0
2662, 73942, 3.60, 24.80, 9.49, 0
2664, 73922, 4.10, 9.10, 9.49, 0
2665, 73913, 3.55, 16.60, 9.58, 0
2666, 73904, 2.90, 10.20, 9.40, 0
2667, 73896, 3.85, 11.10, 9.49, 0
2668, 73886, 3.05, 26.10, 9.49, 0
2669, 73877, 3.35, 14.40, 9.49, 0
2670, 73868, 4.20, 18.30, 9.49, 0
2670, 73859, 3.35, 41.00, 9.30, 0
2671, 73850, 4.15, 9.00, 9.40, 0
2672, 73842, 3.80, 18.50, 9.40, 0
2673, 73832, 3.10, 5.50, 9.40, 0
2674, 73822, 3.50, 18.20, 9.40, 0
2676, 73812, 3.70, 14.70, 9.49, 0
2677, 73794, 3.85, 6.40, 9.49, 0
2679, 73777, 3.30, 26.60, 9.30, 0
2681, 73760, 3.85, 8.40, 9.30, 0
2682, 73755, 4.25, 14.10, 9.30, 0
2682, 73751, 3.35, 8.20, 9.21, 0
2682, 73748, 3.95, 8.00, 9.30, 0
2683, 73738, 3.35, 26.50, 9.40, 0
2684, 73729, 3.30, 9.10, 9.40, 0
2685, 73720, 4.30, 17.40, 9.40, 0
2688, 73700, 2.65, 19.00, 9.30, 0
2690, 73680, 3.90, 11.00, 9.21, 0
2692, 73660, 3.90, 24.50, 9.21, 0
2693, 73651, 3.05, 5.00, 9.21, 0
2694, 73642, 4.15, 18.90, 9.21, 0
2695, 73634, 3.60, 16.10, 9.12, 0
2695, 73629, 3.90, 3.90, 9.12, 0
2696, 73624, 3.05, 30.50, 9.12, 0
2696, 73620, 3.40, 11.40, 9.12, 0
2697, 73611, 4.15, 19.30, 9.12, 0
2698, 73602, 3.30, 10.20, 9.12, 0
2699, 73594, 3.05, 14.40, 9.21, 0
2700, 73585, 3.50, 26.40, 9.30, 0
2701, 73576, 3.50, 11.00, 9.30, 0
2702, 73568, 4.00, 18.10, 9.30, 0
2703, 73556, 2.55, 19.60, 9.30, 0
2704, 73544, 4.05, 13.40, 9.30, 0
2706, 73532, 3.55, 24.50, 9.30, 0
2707, 73519, 2.75, 2.00, 9.30, 0
2708, 73506, 3.70, 23.90, 9.30, 0
2710, 73494, 2.70, 17.70, 9.21, 0
2711, 73483, 3.80, 11.70, 9.21, 0
2712, 73472, 3.40, 25.00, 9.03, 0
2713, 73462, 3.10, 0.30, 8.93, 0
2715, 73442, 3.65, 24.00, 8.93, 0
2717, 73423, 3.65, 8.30, 8.84, 0
2719, 73404, 4.10, 10.00, 8.93, 0
2721, 73393, 2.95, 22.40, 8.93, 0
2722, 73382, 2.75, 356.00, 8.93, 0
2723, 73372, 3.75, 22.00, 8.93, 0
2723, 73369, 2.70, 14.40, 8.93, 0
2723, 73366, 3.90, 13.50, 8.93, 0
2724, 73364, 3.35, 28.00, 8.84, 0
2725, 73354, 3.10, 3.10, 8.93, 0
2726, 73345, 3.40, 28.00, 8.93, 0
2727, 73336, 2.60, 14.10, 9.03, 0
2728, 73321, 3.50, 16.10, 8.93, 0
2730, 73306, 3.30, 31.20, 8.84, 0
2732, 73292, 3.25, 2.20, 8.84, 0
2732, 73287, 3.65, 18.20, 8.84, 0
2733, 73282, 2.95, 1.40, 8.84, 0
2733, 73278, 3.30, 15.60, 8.93, 0
2734, 73267, 2.85, 39.20, 8.75, 0
2735, 73256, 3.10, 12.50, 8.84, 0
2737, 73246, 3.80, 21.50, 8.84, 0
2738, 73235, 2.10, 3.30, 8.84, 0
2739, 73225, 3.90, 20.00, 8.84, 0
2740, 73216, 3.30, 11.20, 8.75, 0
2741, 73204, 3.20, 3.30, 8.84, 0
2742, 73193, 3.20, 34.20, 8.75, 0
2743, 73182, 3.10, 3.90, 8.75, 0
2745, 73166, 3.45, 21.30, 8.84, 0
2747, 73150, 2.55, 26.20, 8.66, 0
2749, 73134, 3.40, 12.40, 8.75, 0
2750, 73118, 3.65, 28.50, 8.75, 0
2752, 73103, 2.75, 6.70, 8.75, 0
2754, 73088, 4.00, 19.50, 8.75, 0
2757, 73060, 3.45, 7.30, 8.75, 0
2757, 73053, 3.85, 18.30, 8.84, 0
2758, 73046, 2.80, 27.00, 8.75, 0
2761, 73015, 3.65, 30.70, 8.75, 0
2763, 73000, 2.65, 11.30, 8.66, 0
2764, 72990, 3.90, 20.70, 8.75, 0
2765, 72981, 2.70, 24.80, 8.75, 0
2766, 72972, 3.30, 5.80, 8.75, 0
2767, 72966, 3.30, 34.90, 8.75, 0
2767, 72960, 2.75, 15.30, 8.66, 0
2768, 72954, 4.10, 18.20, 8.75, 0
2770, 72939, 2.50, 24.00, 8.75, 0
2771, 72925, 3.55, 10.50, 8.75, 0
2773, 72912, 2.95, 28.90, 8.75, 0
2775, 72894, 2.55, 16.90, 8.57, 0
2777, 72876, 3.90, 23.30, 8.57, 0
2779, 72858, 3.00, 28.60, 8.47, 0
2780, 72845, 3.15, 7.90, 8.47, 0
2781, 72833, 3.15, 26.80, 8.47, 0
2782, 72822, 2.60, 18.10, 8.38, 0
2783, 72815, 3.65, 22.20, 8.47, 0
2784, 72809, 2.95, 33.40, 8.38, 0
2784, 72804, 3.35, 8.30, 8.38, 0
2785, 72796, 3.25, 28.20, 8.38, 0
2786, 72788, 2.70, 1.30, 8.38, 0
2787, 72780, 3.95, 32.20, 8.47, 0
2788, 72770, 2.25, 25.40, 8.47, 0
2789, 72761, 3.00, 12.70, 8.57, 0
2790, 72752, 3.75, 27.10, 8.57, 0
2792, 72735, 2.35, 10.50, 8.57, 0
2794, 72719, 3.15, 17.60, 8.47, 0
2795, 72704, 2.90, 38.00, 8.29, 0
2796, 72693, 3.05, 7.00, 8.29, 0
2798, 72682, 3.15, 25.90, 8.29, 0
2799, 72672, 2.10, 27.80, 8.29, 0
2800, 72657, 3.40, 17.20, 8.29, 0
2802, 72642, 2.40, 39.10, 8.29, 0
2804, 72628, 2.85, 10.30, 8.29, 0
2805, 72616, 3.30, 20.20, 8.29, 0
2806, 72604, 3.30, 41.00, 8.29, 0
2807, 72592, 3.40, 21.20, 8.29, 0
2808, 72583, 2.60, 35.50, 8.29, 0
2809, 72574, 3.15, 14.70, 8.29, 0
2810, 72566, 3.45, 31.30, 8.20, 0
2811, 72559, 2.40, 10.20, 8.20, 0
2812, 72553, 2.95, 24.00, 8.20, 0
2812, 72548, 2.85, 43.50, 8.20, 0
2813, 72537, 2.80, 12.70, 8.20, 0
2814, 72527, 2.95, 38.20, 8.20, 0
2815, 72518, 2.40, 16.50, 8.29, 0
2817, 72500, 3.35, 14.40, 8.38, 0
2819, 72483, 2.15, 37.00, 8.29, 0
2821, 72466, 2.70, 15.00, 8.11, 0
2828, 72399, 2.75, 7.40, 8.11, 0
2830, 72386, 3.00, 33.40, 8.11, 0
2831, 72373, 2.85, 12.60, 8.11, 0
2833, 72360, 2.80, 43.10, 8.11, 0
2834, 72348, 2.25, 11.70, 8.11, 0
2835, 72337, 3.45, 43.40, 8.20, 0
2836, 72326, 2.10, 37.30, 8.20, 0
2838, 72316, 3.00, 14.30, 8.20, 0
2839, 72302, 3.05, 41.50, 8.11, 0
2840, 72289, 2.20, 10.00, 8.02, 0
2842, 72276, 3.50, 28.90, 8.11, 0
2843, 72262, 1.35, 28.90, 8.02, 0
2845, 72249, 3.00, 24.80, 8.11, 0
2846, 72236, 3.25, 41.50, 8.02, 0
2847, 72227, 2.15, 22.10, 7.92, 0
2848, 72218, 3.45, 29.60, 7.92, 0
2849, 72210, 2.20, 43.30, 7.92, 0
2850, 72200, 2.30, 30.90, 7.92, 0
2851, 72191, 3.30, 37.10, 7.83, 0
2852, 72182, 2.15, 13.30, 7.92, 0
2854, 72167, 2.95, 29.40, 7.92, 0
2855, 72153, 2.35, 38.30, 7.83, 0
2857, 72140, 2.75, 20.90, 7.92, 0
2859, 72123, 3.35, 42.60, 7.83, 0
2860, 72106, 2.85, 12.10, 7.83, 0
2862, 72090, 3.35, 33.40, 7.83, 0
2864, 72073, 2.10, 32.50, 7.83, 0
2866, 72056, 2.70, 13.00, 7.83, 0
2868, 72040, 2.85, 46.30, 7.74, 0
2868, 72038, 2.35, 32.60, 7.74, 0
2868, 72037, 3.30, 29.80, 7.83, 0
2868, 72036, 1.50, 46.30, 7.74, 0
2870, 72017, 3.10, 26.50, 7.74, 0
2872, 71997, 2.80, 52.90, 7.74, 0
2874, 71978, 2.10, 32.00, 7.74, 0
2875, 71971, 3.20, 38.70, 7.74, 0
2876, 71964, 2.50, 23.40, 7.74, 0
2877, 71958, 2.35, 24.70, 7.74, 0
2877, 71950, 2.65, 58.50, 7.74, 0
2878, 71943, 3.05, 34.10, 7.74, 0
2879, 71936, 3.05, 37.70, 7.65, 0
2880, 71928, 1.95, 45.00, 7.56, 0
2881, 71921, 3.10, 35.20, 7.56, 0
2882, 71914, 2.65, 44.20, 7.56, 0
2883, 71900, 2.05, 14.50, 7.56, 0
2885, 71886, 2.95, 45.70, 7.65, 0
2886, 71872, 2.25, 50.20, 7.56, 0
2887, 71861, 3.05, 23.90, 7.65, 0
2888, 71850, 1.85, 53.70, 7.74, 0
2890, 71840, 2.05, 33.00, 7.74, 0
2894, 71801, 2.60, 47.80, 7.83, 0
2895, 71791, 2.15, 35.90, 7.83, 0
2896, 71782, 3.35, 47.80, 7.74, 0
2898, 71766, 2.15, 41.00, 7.65, 0
2899, 71751, 3.40, 32.00, 7.65, 0
2901, 71736, 2.05, 54.60, 7.56, 0
2903, 71720, 2.05, 30.40, 7.56, 0
2905, 71704, 2.70, 54.00, 7.47, 0
2906, 71688, 2.30, 54.70, 7.47, 0
2907, 71678, 2.65, 31.30, 7.47, 0
2908, 71669, 2.65, 41.00, 7.47, 0
2909, 71660, 2.00, 30.70, 7.47, 0
2911, 71646, 2.90, 41.90, 7.47, 0
2912, 71633, 1.95, 56.20, 7.38, 0
2914, 71620, 2.70, 36.20, 7.47, 0
2915, 71607, 2.80, 57.40, 7.47, 0
2917, 71594, 1.80, 35.00, 7.47, 0
2918, 71582, 3.25, 43.10, 7.47, 0
2919, 71573, 1.80, 47.40, 7.47, 0
2920, 71564, 1.80, 41.00, 7.47, 0
2921, 71556, 3.05, 60.20, 7.47, 0
2922, 71545, 1.95, 29.60, 7.47, 0
2923, 71534, 2.55, 44.40, 7.47, 0
2924, 71524, 2.30, 61.20, 7.38, 0
2925, 71516, 2.60, 26.10, 7.47, 0
2926, 71508, 2.45, 56.10, 7.38, 0
2927, 71500, 1.70, 36.20, 7.38, 0
2928, 71489, 2.95, 47.50, 7.38, 0
2929, 71478, 1.65, 51.10, 7.38, 0
2931, 71468, 2.80, 41.60, 7.38, 0
2931, 71459, 2.45, 66.30, 7.29, 0
2932, 71450, 2.20, 28.30, 7.38, 0
2933, 71442, 2.90, 60.70, 7.29, 0
2934, 71440, 1.80, 47.80, 7.29, 0
2934, 71439, 2.85, 51.30, 7.29, 0
2934, 71438, 1.45, 51.30, 7.29, 0
2935, 71430, 3.40, 49.70, 7.38, 0
2935, 71423, 2.50, 78.90, 7.29, 0
2936, 71416, 2.50, 44.20, 7.38, 0
2938, 71402, 3.35, 51.20, 7.29, 0
2939, 71389, 1.70, 66.20, 7.29, 0
2941, 71376, 2.20, 40.70, 7.38, 0
2942, 71360, 3.00, 69.20, 7.29, 0
2944, 71345, 1.95, 57.40, 7.29, 0
2946, 71330, 3.25, 49.70, 7.29, 0
2949, 71304, 2.50, 45.80, 7.29, 0
2950, 71292, 3.10, 72.10, 7.19, 0
2951, 71279, 1.85, 66.10, 7.19, 0
2953, 71266, 3.45, 59.30, 7.19, 0
2954, 71254, 2.25, 72.80, 7.19, 0
2956, 71236, 3.15, 65.80, 7.19, 0
2957, 71228, 1.85, 49.10, 7.19, 0
2958, 71222, 2.90, 50.90, 7.29, 0
2958, 71216, 1.95, 66.40, 7.19, 0
2959, 71210, 2.10, 40.60, 7.19, 0
2961, 71193, 2.80, 75.70, 7.19, 0
2963, 71177, 2.30, 44.00, 7.19, 0
2964, 71162, 3.25, 67.60, 7.19, 0
2965, 71157, 1.75, 50.30, 7.19, 0
2965, 71152, 2.15, 41.90, 7.19, 0
2966, 71148, 2.80, 69.40, 7.19, 0
2967, 71137, 1.65, 68.70, 7.19, 0
2968, 71126, 3.60, 65.20, 7.19, 0
2969, 71116, 1.85, 67.70, 7.19, 0
2970, 71106, 2.95, 59.10, 7.19, 0
2971, 71097, 2.60, 76.70, 7.10, 0
2973, 71088, 1.75, 33.40, 7.10, 0
2974, 71078, 3.20, 63.00, 7.19, 0
2975, 71069, 2.90, 62.10, 7.19, 0
2976, 71060, 2.15, 32.50, 7.29, 0
2978, 71042, 2.20, 61.50, 7.29, 0
2979, 71025, 2.20, 73.90, 7.19, 0
2981, 71008, 2.20, 29.70, 7.29, 0
2982, 71002, 2.05, 77.80, 7.19, 0
2983, 70996, 1.80, 54.30, 7.19, 0
2983, 70990, 2.50, 60.40, 7.19, 0
2984, 70984, 2.50, 78.50, 7.19, 0
2985, 70978, 1.95, 50.10, 7.29, 0
2985, 70972, 1.85, 78.30, 7.29, 0
2987, 70961, 2.35, 79.40, 7.38, 0
2988, 70950, 2.05, 42.80, 7.38, 0
