Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
2187, 78380, 2.25, 106.70, 10.05, 0
2189, 78355, 2.85, 102.60, 10.05, 0
2192, 78330, 2.05, 108.00, 10.05, 0
2193, 78320, 2.90, 91.10, 10.14, 0
2196, 78294, 2.00, 101.20, 10.14, 0
2198, 78268, 2.80, 105.50, 10.05, 0
2200, 78256, 2.55, 116.30, 9.95, 0
2201, 78244, 2.75, 104.90, 10.05, 0
2202, 78232, 2.05, 106.10, 10.05, 0
2202, 78228, 2.55, 121.90, 9.95, 0
2203, 78225, 2.55, 99.50, 9.95, 0
2203, 78222, 2.75, 107.80, 9.86, 0
2204, 78208, 2.75, 107.30, 9.86, 0
2206, 78196, 2.20, 115.40, 9.95, 0
2207, 78184, 2.40, 116.90, 9.86, 0
2208, 78170, 2.40, 100.60, 9.86, 0
2210, 78156, 2.40, 105.80, 9.86, 0
2211, 78142, 2.70, 108.80, 9.86, 0
2212, 78132, 2.75, 92.80, 9.95, 0
2213, 78124, 3.05, 106.80, 9.95, 0
2214, 78117, 2.65, 101.40, 9.86, 0
2215, 78110, 2.55, 94.90, 9.86, 0
2215, 78104, 2.45, 111.40, 9.95, 0
2216, 78098, 2.65, 91.40, 9.95, 0
2216, 78092, 3.05, 98.20, 9.95, 0
2217, 78084, 2.75, 107.50, 9.95, 0
2218, 78077, 3.05, 90.70, 9.77, 0
2219, 78070, 2.75, 104.90, 9.67, 0
2221, 78045, 2.40, 98.10, 9.67, 0
2224, 78020, 2.50, 107.70, 9.67, 0
2226, 77996, 2.50, 109.40, 9.77, 0
2227, 77987, 3.05, 112.10, 9.67, 0
2228, 77977, 2.75, 106.40, 9.67, 0
2229, 77968, 3.40, 99.20, 9.58, 0
2231, 77949, 2.65, 103.50, 9.67, 0
2233, 77929, 3.25, 95.90, 9.67, 0
2235, 77910, 3.40, 108.30, 9.67, 0
2235, 77907, 3.15, 107.30, 9.67, 0
2236, 77904, 2.70, 98.10, 9.67, 0
2236, 77902, 2.45, 112.00, 9.67, 0
2237, 77892, 2.85, 99.00, 9.67, 0
2238, 77882, 2.70, 103.30, 9.67, 0
2239, 77872, 2.90, 108.10, 9.67, 0
2240, 77866, 2.45, 98.50, 9.49, 0
2240, 77859, 2.60, 106.90, 9.58, 0
2241, 77852, 2.85, 91.50, 9.67, 0
2242, 77844, 2.65, 102.50, 9.67, 0
2243, 77834, 3.10, 104.60, 9.40, 0
2244, 77824, 3.10, 93.30, 9.49, 0
2245, 77812, 2.50, 105.10, 9.21, 0
2246, 77800, 2.75, 86.70, 9.30, 0
2248, 77788, 2.25, 93.40, 9.21, 0
2249, 77777, 2.60, 103.40, 9.12, 0
2250, 77767, 2.80, 84.30, 9.21, 0
2251, 77758, 2.60, 87.90, 9.40, 0
2251, 77753, 2.80, 95.00, 9.40, 0
2252, 77747, 2.45, 88.40, 9.40, 0
2252, 77742, 2.70, 103.60, 9.40, 0
2253, 77731, 2.95, 92.30, 9.30, 0
2255, 77720, 2.25, 87.60, 9.30, 0
2256, 77710, 2.80, 97.70, 9.30, 0
2257, 77701, 2.65, 78.60, 9.21, 0
2257, 77692, 2.35, 91.90, 9.30, 0
2258, 77684, 2.90, 94.90, 9.40, 0
2259, 77674, 2.50, 97.50, 9.49, 0
2260, 77666, 2.80, 94.70, 9.58, 0
2261, 77658, 3.05, 92.30, 9.40, 0
2262, 77649, 2.45, 93.50, 9.12, 0
2263, 77639, 3.45, 93.60, 9.21, 0
2264, 77630, 3.00, 89.80, 9.21, 0
2266, 77608, 2.75, 100.50, 9.21, 0
2268, 77586, 3.15, 100.50, 9.30, 0
2271, 77564, 2.35, 99.90, 9.30, 0
2272, 77554, 2.50, 90.10, 9.30, 0
2273, 77544, 3.15, 98.20, 9.40, 0
2275, 77522, 3.00, 98.60, 9.30, 0
2277, 77500, 2.45, 93.20, 9.21, 0
2280, 77478, 3.05, 92.30, 9.21, 0
2280, 77472, 2.45, 88.90, 9.21, 0
2281, 77467, 3.10, 89.40, 9.21, 0
2281, 77462, 3.30, 99.90, 9.21, 0
2282, 77456, 2.75, 101.20, 9.12, 0
2283, 77448, 3.85, 95.00, 9.03, 0
2284, 77440, 3.20, 99.30, 9.03, 0
2285, 77429, 3.45, 89.20, 9.03, 0
2286, 77419, 3.45, 86.60, 8.93, 0
2287, 77410, 3.10, 93.10, 9.03, 0
2287, 77401, 3.40, 94.50, 9.03, 0
2288, 77393, 2.60, 87.50, 9.12, 0
2289, 77386, 3.55, 92.10, 9.21, 0
2290, 77372, 3.30, 89.60, 9.30, 0
2292, 77358, 3.10, 87.30, 9.03, 0
2293, 77344, 3.85, 95.70, 9.03, 0
2295, 77325, 3.20, 87.60, 9.12, 0
2297, 77306, 3.30, 97.10, 9.12, 0
2299, 77288, 3.65, 88.70, 9.12, 0
2300, 77282, 3.35, 82.70, 9.03, 0
2304, 77242, 3.45, 92.20, 9.12, 0
2305, 77232, 3.25, 81.40, 8.93, 0
2306, 77222, 3.70, 93.30, 9.03, 0
2307, 77208, 3.35, 94.00, 9.03, 0
2309, 77194, 2.80, 88.40, 9.03, 0
2310, 77180, 3.50, 98.90, 9.03, 0
2312, 77162, 3.20, 90.50, 9.03, 0
2314, 77147, 3.55, 91.20, 9.03, 0
2315, 77132, 3.50, 96.90, 9.03, 0
2316, 77127, 3.05, 84.70, 9.12, 0
2316, 77122, 3.45, 94.40, 9.12, 0
2317, 77118, 2.95, 93.30, 9.12, 0
2318, 77106, 3.20, 84.30, 9.12, 0
2319, 77095, 3.45, 100.80, 9.12, 0
2320, 77084, 2.80, 90.60, 9.12, 0
2322, 77066, 3.35, 89.00, 9.03, 0
2323, 77058, 3.05, 79.70, 9.12, 0
2324, 77052, 3.05, 86.00, 9.03, 0
2325, 77042, 3.85, 96.70, 8.93, 0
2326, 77032, 3.15, 91.90, 9.03, 0
2327, 77022, 3.40, 81.80, 9.03, 0
2328, 77012, 3.75, 90.00, 9.12, 0
2330, 76990, 3.55, 77.20, 9.03, 0
2332, 76972, 3.75, 87.20, 8.93, 0
2334, 76954, 3.25, 94.10, 9.03, 0
2335, 76940, 3.65, 88.00, 9.03, 0
2338, 76915, 3.60, 95.60, 8.93, 0
2340, 76890, 3.25, 86.20, 9.03, 0
2342, 76880, 4.10, 89.50, 8.93, 0
2343, 76870, 3.95, 83.40, 8.93, 0
2344, 76860, 3.90, 87.00, 8.93, 0
2344, 76853, 4.00, 91.60, 8.93, 0
2345, 76845, 3.60, 86.70, 8.84, 0
2346, 76838, 4.15, 94.80, 8.93, 0
2347, 76825, 4.05, 83.20, 8.93, 0
2349, 76812, 3.85, 86.70, 8.93, 0
2350, 76800, 4.15, 84.10, 9.03, 0
2350, 76794, 3.70, 81.50, 8.93, 0
2351, 76788, 4.05, 91.60, 8.93, 0
2352, 76782, 4.20, 88.10, 8.84, 0
2352, 76774, 3.85, 90.20, 8.84, 0
2353, 76767, 3.90, 85.10, 8.84, 0
2354, 76760, 3.65, 81.80, 8.84, 0
2355, 76749, 3.85, 88.30, 8.93, 0
2356, 76738, 4.25, 86.50, 9.03, 0
2357, 76728, 4.15, 89.80, 9.12, 0
2359, 76716, 4.25, 92.40, 9.21, 0
2360, 76705, 3.50, 85.90, 9.21, 0
2361, 76694, 3.75, 91.10, 9.21, 0
2362, 76683, 4.05, 82.50, 8.93, 0
2363, 76672, 4.05, 85.60, 8.75, 0
2364, 76662, 4.35, 91.40, 8.75, 0
2365, 76654, 3.95, 81.30, 8.84, 0
2366, 76647, 3.95, 94.00, 8.66, 0
2367, 76640, 4.10, 93.70, 8.66, 0
2369, 76620, 3.90, 82.80, 8.84, 0
2371, 76599, 4.50, 93.00, 8.93, 0
2373, 76578, 4.20, 83.00, 8.93, 0
2373, 76576, 4.70, 88.40, 9.03, 0
2374, 76572, 3.95, 85.70, 8.93, 0
2375, 76562, 4.35, 92.80, 8.93, 0
2376, 76551, 4.10, 83.20, 9.03, 0
2377, 76540, 4.25, 87.00, 9.12, 0
2378, 76530, 4.80, 91.70, 9.30, 0
2379, 76520, 3.70, 91.50, 9.03, 0
2380, 76510, 4.75, 95.50, 8.93, 0
2382, 76486, 4.25, 85.70, 9.03, 0
2385, 76464, 3.70, 96.90, 9.03, 0
2387, 76442, 4.65, 92.20, 9.03, 0
2388, 76431, 3.80, 100.90, 8.93, 0
2389, 76420, 4.70, 94.10, 8.93, 0
2390, 76410, 3.95, 95.30, 9.03, 0
2393, 76389, 4.50, 104.80, 9.03, 0
2395, 76368, 4.65, 89.20, 9.12, 0
2397, 76348, 4.00, 94.20, 9.12, 0
2399, 76325, 4.55, 91.60, 9.21, 0
2402, 76302, 4.90, 95.10, 9.30, 0
2403, 76291, 4.40, 90.40, 9.40, 0
2404, 76280, 5.10, 87.00, 9.49, 0
2405, 76270, 4.40, 75.20, 9.49, 0
2406, 76262, 4.70, 90.60, 9.49, 0
2407, 76255, 4.55, 80.10, 9.49, 0
2407, 76248, 4.15, 80.50, 9.67, 0
2409, 76235, 4.65, 88.80, 9.58, 0
2410, 76223, 4.40, 81.50, 9.67, 0
2411, 76212, 4.60, 87.10, 9.77, 0
2412, 76208, 4.30, 82.20, 9.67, 0
2412, 76204, 3.70, 83.80, 9.77, 0
2412, 76200, 4.05, 85.80, 9.77, 0
2414, 76185, 3.65, 41.00, 9.77, 0
2415, 76171, 4.20, 85.60, 9.86, 0
2417, 76158, 4.35, 80.50, 9.86, 0
2417, 76154, 3.65, 81.40, 9.86, 0
2418, 76151, 3.80, 91.30, 9.86, 0
2418, 76148, 3.45, 74.20, 9.95, 0
2420, 76130, 3.90, 84.40, 9.95, 0
2422, 76113, 4.15, 82.50, 9.95, 0
2423, 76096, 3.50, 75.40, 9.95, 0
2425, 76081, 3.80, 89.70, 9.95, 0
2426, 76066, 3.90, 83.00, 10.05, 0
2428, 76052, 3.45, 72.70, 10.05, 0
2428, 76050, 3.95, 84.00, 10.14, 0
2428, 76048, 4.05, 70.80, 10.14, 0
2429, 76046, 3.65, 73.60, 10.23, 0
2429, 76041, 4.10, 72.80, 10.05, 0
2430, 76033, 3.15, 75.90, 10.05, 0
2431, 76026, 3.75, 83.10, 10.05, 0
2436, 75971, 3.10, 75.80, 10.14, 0
2438, 75957, 3.80, 75.80, 10.05, 0
2439, 75944, 3.45, 76.80, 10.14, 0
2440, 75932, 3.35, 73.00, 10.05, 0
2442, 75921, 4.05, 78.10, 10.14, 0
2443, 75910, 3.90, 68.70, 10.14, 0
2443, 75909, 3.95, 79.70, 10.14, 0
2443, 75908, 3.75, 71.80, 10.14, 0
2443, 75908, 3.30, 75.60, 10.23, 0
2443, 75906, 4.05, 76.60, 10.23, 0
2443, 75905, 3.90, 64.90, 10.14, 0
2443, 75904, 3.75, 72.10, 10.14, 0
2444, 75894, 4.15, 76.50, 10.05, 0
2445, 75885, 3.30, 75.90, 10.05, 0
2446, 75876, 4.05, 76.10, 10.14, 0
2448, 75864, 3.40, 62.60, 10.14, 0
2449, 75853, 3.80, 67.60, 10.14, 0
2450, 75842, 4.25, 70.90, 10.14, 0
2451, 75828, 3.60, 66.50, 10.05, 0
2453, 75815, 4.35, 74.80, 10.14, 0
2454, 75802, 4.20, 64.30, 10.23, 0
2455, 75792, 3.80, 71.20, 10.23, 0
2456, 75783, 4.05, 70.90, 10.33, 0
2457, 75774, 3.40, 64.60, 10.23, 0
2460, 75750, 4.65, 72.00, 10.05, 0
2460, 75744, 3.85, 64.90, 10.23, 0
2461, 75738, 3.95, 75.00, 10.33, 0
2462, 75728, 4.90, 66.50, 10.33, 0
2463, 75719, 3.90, 68.20, 10.42, 0
2464, 75710, 4.65, 66.80, 10.33, 0
2467, 75679, 4.50, 61.30, 10.23, 0
2468, 75671, 4.35, 70.00, 10.23, 0
2469, 75664, 4.25, 57.30, 10.14, 0
2469, 75656, 3.85, 65.90, 10.23, 0
2470, 75649, 3.95, 58.70, 10.14, 0
2471, 75642, 4.10, 57.30, 10.23, 0
2477, 75584, 3.95, 64.30, 10.42, 0
2479, 75570, 3.65, 54.00, 10.23, 0
2480, 75556, 3.65, 64.30, 10.23, 0
2481, 75544, 4.40, 54.80, 10.33, 0
2483, 75532, 4.10, 61.40, 10.33, 0
2484, 75520, 4.00, 58.70, 10.33, 0
2485, 75508, 3.60, 50.30, 10.42, 0
2486, 75497, 3.85, 63.30, 10.42, 0
2487, 75486, 4.20, 55.60, 10.42, 0
2488, 75482, 4.20, 48.30, 10.51, 0
2489, 75476, 3.10, 50.10, 10.51, 0
2490, 75464, 3.85, 53.00, 10.42, 0
2491, 75452, 3.85, 43.90, 10.42, 0
2492, 75440, 3.10, 48.90, 10.51, 0
2494, 75424, 3.90, 46.60, 10.42, 0
2496, 75408, 3.60, 45.10, 10.42, 0
2497, 75392, 3.75, 52.20, 10.42, 0
2499, 75378, 4.30, 46.00, 10.42, 0
2500, 75364, 3.80, 50.90, 10.42, 0
2502, 75350, 3.80, 53.50, 10.42, 0
2503, 75341, 2.90, 45.10, 10.42, 0
2504, 75328, 3.50, 47.00, 10.42, 0
2505, 75316, 3.60, 44.80, 10.42, 0
2506, 75313, 3.60, 50.20, 10.23, 0
2506, 75311, 3.60, 43.30, 10.42, 0
2506, 75310, 3.30, 43.60, 10.42, 0
2511, 75266, 3.90, 44.40, 10.23, 0
2512, 75255, 3.45, 41.60, 10.33, 0
2513, 75244, 3.70, 52.90, 10.42, 0
2514, 75234, 3.50, 45.80, 10.42, 0
2515, 75225, 3.15, 38.40, 10.42, 0
2516, 75216, 3.50, 36.40, 10.51, 0
2517, 75207, 3.30, 35.30, 10.51, 0
2518, 75198, 3.55, 42.70, 10.23, 0
2519, 75190, 3.55, 40.30, 10.05, 0
2520, 75178, 3.65, 43.60, 9.95, 0
2521, 75166, 3.30, 40.10, 9.86, 0
2523, 75154, 3.20, 44.50, 9.86, 0
2524, 75139, 3.30, 47.20, 9.95, 0
2526, 75125, 3.10, 43.10, 10.05, 0
2527, 75112, 3.55, 42.70, 10.14, 0
2528, 75104, 3.80, 38.60, 10.14, 0
2529, 75097, 3.65, 34.30, 10.23, 0
2529, 75090, 3.35, 36.60, 10.23, 0
2530, 75081, 3.00, 32.40, 10.23, 0
2531, 75072, 3.35, 38.80, 10.33, 0
2532, 75064, 3.40, 35.40, 10.14, 0
2533, 75059, 3.60, 31.20, 9.95, 0
2533, 75054, 3.65, 37.40, 10.14, 0
2534, 75050, 3.35, 26.60, 10.23, 0
2534, 75041, 3.25, 31.80, 10.23, 0
2535, 75032, 3.25, 34.40, 10.33, 0
2536, 75024, 3.20, 25.50, 10.23, 0
2537, 75015, 3.60, 34.30, 10.23, 0
2538, 75006, 3.20, 29.90, 10.23, 0
2539, 74998, 3.80, 28.30, 10.23, 0
2541, 74984, 3.50, 35.90, 10.23, 0
2542, 74971, 3.25, 22.40, 10.14, 0
2543, 74958, 3.70, 35.90, 10.14, 0
2544, 74948, 2.85, 36.90, 10.05, 0
2545, 74939, 3.65, 26.70, 10.05, 0
2546, 74930, 3.55, 36.50, 9.95, 0
2548, 74909, 2.55, 34.20, 10.05, 0
2551, 74888, 3.45, 27.40, 10.05, 0
2553, 74868, 3.20, 41.40, 10.05, 0
2554, 74861, 3.75, 32.20, 10.05, 0
2554, 74854, 3.00, 32.60, 10.05, 0
2555, 74848, 2.85, 29.60, 9.95, 0
2557, 74827, 3.25, 30.70, 10.05, 0
2559, 74806, 2.85, 38.50, 10.05, 0
2562, 74786, 3.65, 32.60, 10.05, 0
2562, 74785, 3.35, 37.80, 9.95, 0
2562, 74784, 3.25, 23.30, 9.95, 0
2562, 74784, 3.35, 27.70, 10.05, 0
2562, 74778, 2.60, 31.00, 10.05, 0
2563, 74773, 3.55, 31.00, 9.95, 0
2564, 74768, 3.30, 36.40, 9.86, 0
2567, 74738, 2.50, 35.40, 9.86, 0
2570, 74708, 3.70, 30.10, 9.95, 0
2573, 74678, 2.85, 33.90, 9.86, 0
2578, 74634, 3.30, 27.50, 9.77, 0
2578, 74632, 3.10, 32.90, 9.77, 0
2580, 74614, 3.10, 26.70, 9.86, 0
2582, 74596, 3.05, 27.30, 9.86, 0
2582, 74591, 2.70, 31.50, 9.67, 0
2583, 74587, 3.40, 32.30, 9.86, 0
2583, 74584, 3.20, 38.70, 9.86, 0
2585, 74562, 3.55, 32.60, 9.77, 0
2588, 74542, 3.45, 27.50, 9.77, 0
2590, 74522, 2.75, 30.60, 9.77, 0
2590, 74516, 3.55, 29.70, 9.77, 0
2591, 74506, 2.80, 36.40, 9.77, 0
2592, 74496, 3.00, 28.40, 9.77, 0
2594, 74477, 3.40, 29.10, 9.77, 0
2596, 74458, 2.55, 36.70, 9.77, 0
2598, 74440, 3.05, 31.20, 9.77, 0
2599, 74434, 3.05, 27.50, 9.58, 0
2599, 74432, 3.60, 30.60, 9.58, 0
2600, 74424, 3.20, 31.20, 9.67, 0
2601, 74418, 3.20, 23.80, 9.77, 0
2601, 74412, 3.20, 33.50, 9.77, 0
2604, 74391, 3.60, 29.60, 9.58, 0
2605, 74380, 3.05, 37.60, 9.58, 0
2606, 74365, 3.40, 27.00, 9.58, 0
2608, 74350, 3.65, 37.00, 9.58, 0
2610, 74336, 2.75, 30.00, 9.58, 0
2611, 74324, 3.55, 25.30, 9.67, 0
2612, 74313, 3.20, 32.10, 9.67, 0
2613, 74302, 2.90, 26.60, 9.67, 0
2615, 74286, 3.35, 35.10, 9.67, 0
2616, 74272, 2.80, 39.40, 9.67, 0
2618, 74258, 3.40, 24.00, 9.67, 0
2619, 74248, 3.30, 37.60, 9.67, 0
2620, 74238, 2.80, 30.40, 9.67, 0
2621, 74228, 3.35, 26.90, 9.58, 0
2622, 74216, 2.65, 31.50, 9.67, 0
2623, 74213, 3.45, 34.40, 9.67, 0
2623, 74210, 3.45, 42.60, 9.58, 0
2625, 74189, 2.75, 33.20, 9.49, 0
2627, 74168, 3.65, 41.10, 9.49, 0
2630, 74148, 3.05, 33.40, 9.49, 0
2631, 74131, 3.25, 28.70, 9.58, 0
2633, 74114, 3.10, 42.60, 9.49, 0
2635, 74098, 2.60, 39.30, 9.49, 0
2635, 74093, 3.35, 25.80, 9.49, 0
2636, 74089, 2.90, 39.20, 9.49, 0
2636, 74086, 2.60, 30.60, 9.49, 0
2638, 74071, 3.25, 38.10, 9.30, 0
2638, 74067, 3.05, 22.90, 9.40, 0
2639, 74064, 3.40, 36.40, 9.49, 0
2640, 74055, 2.90, 40.90, 9.49, 0
2640, 74046, 3.45, 27.20, 9.40, 0
2641, 74038, 2.85, 45.50, 9.30, 0
2642, 74027, 3.05, 26.10, 9.30, 0
2644, 74017, 3.75, 33.40, 9.21, 0
2645, 74008, 2.70, 41.20, 9.21, 0
2646, 73998, 3.40, 26.60, 9.21, 0
2647, 73990, 3.35, 43.50, 9.21, 0
2647, 73982, 2.85, 26.80, 9.12, 0
2649, 73970, 3.25, 31.50, 9.12, 0
2650, 73958, 2.55, 39.70, 9.12, 0
2651, 73946, 3.20, 28.10, 9.21, 0
2653, 73931, 2.45, 44.50, 9.30, 0
2654, 73924, 3.35, 31.90, 9.30, 0
2655, 73915, 2.50, 38.40, 9.21, 0
2656, 73906, 2.70, 30.70, 9.21, 0
2656, 73898, 3.40, 37.80, 9.12, 0
2658, 73879, 2.55, 36.50, 9.12, 0
2660, 73860, 3.45, 36.50, 9.12, 0
2662, 73842, 2.55, 44.90, 9.21, 0
2663, 73834, 2.70, 29.00, 9.21, 0
2664, 73827, 3.40, 36.30, 9.21, 0
2665, 73820, 2.70, 42.20, 9.21, 0
2665, 73817, 3.45, 25.30, 9.12, 0
2665, 73814, 3.05, 48.80, 9.21, 0
2666, 73812, 2.55, 31.60, 9.21, 0
2669, 73783, 3.10, 35.60, 9.03, 0
2672, 73755, 2.30, 47.20, 9.03, 0
2675, 73728, 2.60, 34.40, 9.12, 0
2675, 73725, 2.95, 48.50, 9.12, 0
2675, 73724, 2.95, 31.00, 9.12, 0
2675, 73724, 3.30, 37.90, 9.12, 0
2677, 73708, 2.50, 41.30, 9.03, 0
2678, 73693, 3.20, 31.60, 9.03, 0
2680, 73678, 3.00, 46.90, 9.03, 0
2682, 73663, 2.55, 35.20, 9.12, 0
2683, 73648, 3.05, 37.10, 9.12, 0
2685, 73634, 2.70, 51.40, 9.12, 0
2685, 73630, 2.80, 31.20, 9.12, 0
2686, 73627, 3.15, 43.90, 9.12, 0
2686, 73624, 2.00, 37.20, 9.03, 0
2688, 73605, 3.10, 39.40, 9.03, 0
2690, 73587, 2.75, 50.20, 9.03, 0
2692, 73570, 2.20, 42.00, 9.03, 0
2692, 73564, 3.00, 37.40, 9.03, 0
2694, 73552, 2.35, 41.10, 9.03, 0
2695, 73541, 3.35, 35.40, 8.93, 0
2696, 73530, 2.90, 40.40, 8.84, 0
2698, 73511, 2.20, 40.80, 8.84, 0
2700, 73492, 3.00, 40.50, 8.84, 0
2702, 73474, 2.45, 51.80, 8.93, 0
2703, 73464, 2.60, 34.50, 8.93, 0
2704, 73455, 3.15, 42.00, 8.93, 0
2705, 73446, 2.55, 31.10, 8.93, 0
2706, 73439, 3.15, 36.70, 8.93, 0
2707, 73432, 2.35, 44.60, 8.93, 0
2707, 73426, 2.60, 29.70, 8.93, 0
2709, 73411, 2.85, 46.20, 8.93, 0
2710, 73396, 2.80, 41.80, 8.93, 0
2712, 73382, 2.80, 35.80, 8.93, 0
2712, 73379, 2.50, 53.80, 8.93, 0
2713, 73376, 2.50, 34.30, 8.84, 0
2713, 73374, 3.00, 40.50, 8.84, 0
2714, 73361, 2.55, 52.50, 8.84, 0
2715, 73349, 3.10, 39.40, 8.84, 0
2717, 73338, 2.85, 52.10, 8.84, 0
2717, 73336, 2.40, 38.00, 8.84, 0
2717, 73335, 3.20, 39.40, 8.84, 0
2717, 73334, 2.40, 36.10, 8.84, 0
2718, 73323, 2.75, 30.70, 8.93, 0
2719, 73313, 3.00, 42.60, 8.84, 0
2720, 73304, 2.30, 46.80, 8.84, 0
2721, 73299, 2.80, 36.30, 8.84, 0
2721, 73294, 3.00, 40.20, 8.84, 0
2722, 73290, 2.40, 31.30, 8.84, 0
2724, 73273, 2.85, 38.90, 8.75, 0
2725, 73256, 2.10, 38.90, 8.75, 0
2727, 73240, 2.40, 45.80, 8.75, 0
2729, 73227, 2.95, 46.60, 8.75, 0
2730, 73215, 2.60, 32.90, 8.84, 0
2731, 73204, 3.00, 39.40, 8.75, 0
2732, 73194, 2.40, 48.90, 8.75, 0
2733, 73185, 2.35, 39.20, 8.75, 0
2734, 73176, 3.00, 45.60, 8.75, 0
2735, 73167, 2.55, 41.20, 8.75, 0
2736, 73158, 3.15, 37.70, 8.75, 0
2737, 73150, 2.60, 53.10, 8.75, 0
2738, 73142, 2.20, 35.20, 8.75, 0
2739, 73135, 3.00, 39.40, 8.75, 0
2739, 73128, 2.05, 53.00, 8.75, 0
2741, 73116, 2.60, 31.40, 8.75, 0
2742, 73106, 2.60, 51.70, 8.66, 0
2743, 73096, 2.35, 37.10, 8.66, 0
2743, 73095, 2.20, 36.20, 8.47, 0
2744, 73090, 3.25, 33.30, 8.47, 0
2745, 73080, 2.60, 51.40, 8.38, 0
2745, 73072, 2.30, 36.60, 8.38, 0
2746, 73064, 2.70, 54.10, 8.38, 0
2749, 73042, 2.35, 40.40, 8.47, 0
2751, 73020, 2.90, 38.50, 8.57, 0
2753, 72998, 2.95, 46.70, 8.57, 0
2756, 72973, 2.50, 46.80, 8.57, 0
2757, 72962, 2.35, 52.70, 8.47, 0
2760, 72942, 2.75, 53.10, 8.29, 0
2760, 72936, 2.35, 45.70, 8.38, 0
2761, 72930, 2.90, 38.10, 8.47, 0
2761, 72924, 2.75, 44.80, 8.57, 0
2762, 72918, 2.40, 35.30, 8.47, 0
2763, 72912, 2.65, 43.20, 8.47, 0
2763, 72905, 2.20, 52.70, 8.47, 0
2764, 72899, 2.90, 41.70, 8.38, 0
2765, 72894, 2.65, 53.90, 8.29, 0
2768, 72868, 2.10, 36.50, 8.29, 0
2771, 72841, 2.60, 49.10, 8.38, 0
2773, 72814, 2.40, 54.30, 8.38, 0
2775, 72795, 2.65, 50.20, 8.29, 0
2778, 72776, 2.35, 43.10, 8.38, 0
2780, 72758, 2.75, 34.30, 8.38, 0
2780, 72754, 2.05, 52.70, 8.29, 0
2781, 72743, 2.60, 33.80, 8.29, 0
2782, 72732, 2.95, 48.10, 8.20, 0
2784, 72712, 2.00, 54.40, 8.29, 0
2787, 72693, 2.95, 40.10, 8.29, 0
2789, 72674, 2.45, 55.90, 8.29, 0
2790, 72663, 2.50, 34.90, 8.29, 0
2791, 72653, 2.35, 45.20, 8.29, 0
2792, 72644, 2.10, 49.30, 8.29, 0
2793, 72635, 2.40, 41.80, 8.02, 0
2793, 72633, 1.85, 45.90, 8.11, 0
2793, 72632, 2.80, 30.00, 8.02, 0
2794, 72627, 2.60, 47.40, 8.11, 0
2794, 72622, 2.05, 38.70, 8.20, 0
2795, 72618, 2.25, 40.90, 8.29, 0
2796, 72609, 2.30, 57.60, 8.29, 0
2797, 72600, 2.65, 41.50, 8.20, 0
2798, 72592, 2.85, 42.50, 8.11, 0
2802, 72550, 2.30, 41.30, 8.02, 0
2803, 72540, 2.95, 42.90, 8.02, 0
2804, 72530, 2.15, 58.00, 8.02, 0
2807, 72508, 2.65, 36.10, 8.11, 0
2809, 72487, 2.60, 56.70, 8.11, 0
2811, 72466, 1.95, 49.10, 8.11, 0
2812, 72457, 2.65, 39.50, 8.11, 0
2813, 72449, 2.30, 55.10, 8.11, 0
2814, 72442, 2.45, 29.40, 8.11, 0
2815, 72429, 1.90, 48.80, 8.11, 0
2816, 72426, 2.30, 32.40, 8.20, 0
2816, 72424, 2.60, 54.10, 8.20, 0
2817, 72415, 1.70, 38.10, 8.20, 0
2818, 72406, 2.70, 33.50, 8.20, 0
2819, 72398, 2.00, 56.00, 8.20, 0
2819, 72394, 1.95, 37.20, 8.11, 0
2819, 72391, 1.95, 41.00, 8.11, 0
2820, 72388, 1.50, 51.20, 8.11, 0
2821, 72376, 2.15, 43.10, 8.11, 0
2822, 72365, 2.45, 49.50, 8.02, 0
2824, 72354, 2.70, 34.40, 7.92, 0
2824, 72346, 2.55, 44.20, 7.92, 0
2825, 72338, 2.00, 41.20, 7.83, 0
2826, 72330, 2.15, 37.20, 7.92, 0
2827, 72321, 2.35, 55.00, 7.83, 0
2828, 72312, 2.60, 38.10, 7.83, 0
2829, 72304, 2.80, 46.40, 7.83, 0
2830, 72298, 2.15, 53.10, 7.83, 0
2830, 72293, 2.25, 33.90, 7.83, 0
2831, 72288, 1.90, 51.90, 7.74, 0
2832, 72273, 2.15, 39.90, 7.74, 0
2834, 72259, 2.45, 50.00, 7.74, 0
2835, 72246, 2.20, 59.10, 7.74, 0
2837, 72227, 2.25, 42.80, 7.83, 0
2840, 72207, 2.45, 50.40, 7.83, 0
2842, 72188, 2.15, 50.90, 7.83, 0
2842, 72184, 2.40, 33.50, 7.74, 0
2843, 72176, 2.40, 42.50, 7.74, 0
2844, 72168, 1.55, 46.70, 7.74, 0
2845, 72160, 2.65, 35.60, 7.65, 0
2846, 72151, 2.35, 49.40, 7.65, 0
2846, 72143, 2.15, 33.60, 7.56, 0
2847, 72136, 2.80, 39.70, 7.65, 0
2849, 72125, 2.20, 51.50, 7.65, 0
2850, 72114, 2.55, 35.00, 7.74, 0
2851, 72104, 2.15, 46.40, 7.92, 0
2853, 72088, 1.90, 36.60, 7.65, 0
2854, 72073, 1.90, 41.00, 7.65, 0
2856, 72058, 2.00, 50.20, 7.65, 0
2858, 72042, 2.10, 43.20, 7.65, 0
2859, 72027, 2.40, 56.90, 7.74, 0
